ID,trait_PathoAD,trait_ClinAD,trait_B.amyloid,trait_Tau.tangles,trait_Cognitive.decline,direction_CBE,direction_TCX
ENSG00000243927,1.08,4.53,1.23,1.34,4.91,UP,UP
ENSG00000167005,-2.23,-1.98,-2.33,-3.55,-4.9,NONE,NONE
ENSG00000130414,-2.1,-1.99,-3.13,-2.59,-4.89,NONE,NONE
ENSG00000135622,-0.66,-2.25,-1.59,-1.34,-4.89,NONE,NONE
ENSG00000183317,-1.19,-3.21,-3,-0.44,-4.89,DOWN,DOWN
ENSG00000126091,-1.79,-2.91,-3.83,-0.75,-4.89,DOWN,DOWN
ENSG00000090534,-2.46,-2.58,-6.26,-1.54,-4.88,DOWN,DOWN
ENSG00000181090,1.33,2.31,2.16,1.07,4.88,NONE,NONE
ENSG00000158019,-2.38,-2.38,-4.75,-1.63,-4.88,DOWN,NONE
ENSG00000130522,2.27,2.26,2.24,3.08,4.88,NONE,NONE
ENSG00000160963,-1.4,-3.89,-3.42,-0.63,-4.88,NONE,DOWN
ENSG00000166831,2.45,3.8,2.66,2.28,4.87,UP,UP
ENSG00000123080,0.55,1.85,0.72,0.48,4.87,NONE,UP
ENSG00000104381,-1.77,-2.45,-3.28,-2.04,-4.87,DOWN,DOWN
ENSG00000176490,-1.34,-2.6,-4.07,-0.93,-4.87,NONE,DOWN
ENSG00000103591,-1.38,-1.94,-1.65,-0.78,-4.87,NONE,NONE
ENSG00000171914,-0.98,-2.56,-1.88,-1.43,-4.86,NONE,DOWN
ENSG00000130758,2.13,2.8,0.83,2.14,4.86,NONE,NONE
ENSG00000121766,-1.26,-3.64,-2.95,-0.95,-4.85,NONE,NONE
ENSG00000157005,-3.07,-2.74,-4.26,-2.9,-4.85,NONE,DOWN
ENSG00000164953,-0.9,-3.97,-1.3,-0.49,-4.85,NONE,NONE
ENSG00000112812,-1.77,-2.48,-4.04,-3.05,-4.85,NONE,DOWN
ENSG00000149575,-0.81,-3.19,-2.97,-1.24,-4.84,NONE,DOWN
ENSG00000197956,1.73,3.49,1.18,1.63,4.84,NONE,UP
ENSG00000050426,-1.76,-2.57,-2.03,-0.85,-4.84,DOWN,DOWN
ENSG00000068400,-1.96,-2.73,-2.97,-1.97,-4.84,NONE,DOWN
ENSG00000187535,1.32,3,0.82,2.89,4.84,NONE,NONE
ENSG00000131097,2.49,3.65,4.05,3.26,4.84,UP,UP
ENSG00000214174,-1.64,-2.68,-2.07,-1.19,-4.83,NONE,NONE
ENSG00000082458,-1.01,-2,-3.84,-0.43,-4.83,NONE,DOWN
ENSG00000166793,-1.89,-1.64,-3.98,-1.9,-4.82,DOWN,DOWN
ENSG00000119596,-1,-2.89,-1.37,-1.74,-4.82,NONE,NONE
ENSG00000149809,-1.85,-3.11,-3.12,-2.2,-4.82,DOWN,DOWN
ENSG00000135457,-2.15,-3.06,-1.21,-2.88,-4.82,DOWN,NONE
ENSG00000186834,3.58,3.25,2.6,4.28,4.81,NONE,NONE
ENSG00000111269,1.54,3.33,2.74,1.8,4.8,NONE,NONE
ENSG00000134453,1,3.67,3.42,1.08,4.8,NONE,NONE
ENSG00000128564,-2.13,-2.85,-3.47,-2.93,-4.8,NONE,DOWN
ENSG00000184117,-2.31,-2.81,-4.92,-2.54,-4.78,NONE,NONE
ENSG00000065882,1.35,3.67,0.73,1.49,4.78,NONE,UP
ENSG00000138036,-3.78,-3.56,-3.5,-2.42,-4.78,DOWN,DOWN
ENSG00000021645,-1.33,-3.02,-3.27,-0.6,-4.78,NONE,DOWN
ENSG00000089169,-1.88,-2.54,-5.09,-2.45,-4.77,NONE,DOWN
ENSG00000250305,-4.27,-1.82,-3.16,-2.78,-4.77,NONE,DOWN
ENSG00000135766,2.31,3.01,5.52,1.66,4.77,NONE,NONE
ENSG00000133789,1.63,2.97,4.5,0.37,4.76,NONE,UP
ENSG00000135144,3.44,2.27,3.98,2.62,4.76,NONE,NONE
ENSG00000165959,1.93,2.97,3.53,0.05,4.76,NONE,UP
ENSG00000109458,2.06,4.39,6.54,0.05,4.75,NONE,UP
ENSG00000100227,1.86,2.57,3.84,0.6,4.75,NONE,UP
ENSG00000184371,1.19,1.69,3.08,0.23,4.75,NONE,UP
ENSG00000137076,2.13,1.79,3.63,0.3,4.74,NONE,UP
ENSG00000137177,1.66,3.54,4.89,1.67,4.74,NONE,NONE
ENSG00000185008,-1,-1.82,-2.23,-0.7,-4.74,NONE,DOWN
ENSG00000164889,3.46,1.94,5.25,3.03,4.74,UP,UP
ENSG00000115762,-1.45,-1.94,-1.03,-2.54,-4.74,NONE,NONE
ENSG00000132471,-1.46,-3.35,-1.04,-2.61,-4.73,NONE,NONE
ENSG00000184924,2.24,3.72,1.58,3.5,4.73,NONE,NONE
ENSG00000163634,-2.23,-1.56,-1.73,-1.55,-4.73,NONE,NONE
ENSG00000157064,-1.74,-2.3,-3.56,-2.04,-4.73,NONE,DOWN
ENSG00000169957,2.52,1.77,2.88,2.66,4.73,NONE,NONE
ENSG00000132329,2.18,1.66,2.74,3.38,4.73,NONE,UP
ENSG00000223953,5.46,2.17,5.6,3.68,4.72,NA,NA
ENSG00000181449,0.69,0.9,1.38,0.94,4.72,NONE,UP
ENSG00000198816,2.29,2.31,2.41,3.86,4.72,NONE,NONE
ENSG00000148824,1.58,2.17,2.19,1.38,4.72,NONE,NONE
ENSG00000128917,0.67,3.26,2.31,1.21,4.72,NONE,UP
ENSG00000100228,-1.53,-5.12,-2.39,-0.33,-4.71,NONE,NONE
ENSG00000170899,-4.15,-3.08,-8.68,-1.85,-4.71,DOWN,DOWN
ENSG00000211445,-2.49,-2.77,-3.48,-3.03,-4.71,NONE,NONE
ENSG00000129990,-1.68,-3.15,-4.41,-1.85,-4.7,NONE,DOWN
ENSG00000126767,1.11,3.46,1.03,2.8,4.69,DOWN,UP
ENSG00000141198,0.1,-0.9,-0.92,-0.83,-4.69,NONE,NONE
ENSG00000073670,-1.08,-1.86,-3.84,-1.39,-4.68,DOWN,DOWN
ENSG00000184009,-2.17,-3.01,-1.51,-4.73,-4.68,NONE,NONE
ENSG00000104687,-1.02,-2.05,-1.35,-1.1,-4.68,NONE,NONE
ENSG00000169139,-2.73,-2.15,-2.94,-1.42,-4.67,NONE,DOWN
ENSG00000256463,1.65,1.36,1.99,1.32,4.67,NONE,UP
ENSG00000137992,-0.74,-4.79,-0.27,-2.14,-4.67,NONE,NONE
ENSG00000168243,-2.27,-4.18,-3.57,-2.41,-4.67,NONE,DOWN
ENSG00000183773,3.02,2.17,2.44,3.23,4.66,NONE,UP
ENSG00000112561,2.83,1.28,4.35,2.16,4.66,NONE,NONE
ENSG00000153822,2.77,3.66,3.55,2.39,4.66,NONE,UP
ENSG00000171772,-0.95,-2.65,-2.7,-0.93,-4.66,DOWN,DOWN
ENSG00000131409,2.75,2.5,1.22,3.76,4.65,NONE,NONE
ENSG00000160716,-0.49,-1.56,-3.35,-0.95,-4.65,NONE,DOWN
ENSG00000089693,1.34,3.64,0,2.59,4.64,NONE,NONE
ENSG00000176840,-1.76,-2.35,-2.07,-1.8,-4.64,NONE,DOWN
ENSG00000096717,1.11,3.08,3.84,1.16,4.64,NONE,NONE
ENSG00000164190,1.27,5.12,1.08,1.81,4.64,NONE,NONE
ENSG00000180357,3.44,3.38,2.41,2.98,4.64,NONE,NONE
ENSG00000134769,1.23,2.23,3.34,1.68,4.63,NONE,UP
ENSG00000128739,-1.29,-2.3,-2.24,-0.87,-4.62,DOWN,DOWN
ENSG00000160685,2.63,2.37,3.83,1.27,4.62,NONE,UP
ENSG00000136261,-2.45,-2.19,-5.24,-0.93,-4.62,DOWN,DOWN
ENSG00000006712,3.55,2.98,2.53,2.33,4.62,NONE,NONE
ENSG00000177432,-2.3,-2.47,-3.4,-3.2,-4.62,NONE,DOWN
ENSG00000111358,-2.06,-6.17,-0.87,-2.85,-4.62,DOWN,NONE
ENSG00000179195,1.46,3.55,4.56,2.07,4.61,NONE,NONE
ENSG00000140948,0.98,2.68,2.48,0.57,4.61,NONE,NONE
ENSG00000176410,-1.16,-2.04,-4.1,-0.72,-4.61,DOWN,DOWN
ENSG00000136404,-1.22,-1.92,-2.06,-1.43,-4.6,UP,NONE
ENSG00000177917,0.59,2.19,2.9,0.36,4.6,NONE,UP
ENSG00000178498,1.57,3.21,0.37,2.75,4.59,NONE,NONE
ENSG00000180044,-1.52,-2.17,-3.06,-0.9,-4.59,NONE,DOWN
ENSG00000162520,1.46,2.74,2.82,2.21,4.59,UP,UP
ENSG00000175426,-2.15,-2.07,-2.79,-3.64,-4.59,NONE,DOWN
ENSG00000173039,1.35,3.12,3.15,0.3,4.59,UP,UP
ENSG00000171224,-0.81,-2.24,-4.55,-1.29,-4.59,NONE,NONE
ENSG00000203668,-2.22,-2.68,-2.83,-1.15,-4.59,NONE,DOWN
ENSG00000171960,-3.48,-2.4,-3.33,-2.13,-4.58,NONE,NONE
ENSG00000240764,-1.09,-1.78,-4.17,-1.84,-4.58,NONE,NONE
ENSG00000064042,2.8,4.76,4.17,1.32,4.57,NONE,NONE
ENSG00000146416,-2.67,-2.98,-5.05,-1.46,-4.57,DOWN,DOWN
ENSG00000113269,3.32,3.5,5.98,0.91,4.56,NONE,NONE
ENSG00000144136,-1.93,-4.64,-1.32,-2.58,-4.55,NONE,NONE
ENSG00000117298,2.64,2.47,6.02,1.38,4.55,NONE,UP
ENSG00000104112,-1.99,-3.86,-1.15,-3.2,-4.55,NONE,NONE
ENSG00000165424,1.06,2.76,3.99,0.45,4.55,NONE,UP
ENSG00000166295,0.51,1.81,1.46,2.86,4.55,NONE,UP
ENSG00000104517,0.34,1.75,0.77,0.87,4.53,NONE,NONE
ENSG00000089041,1.31,4.16,3.65,0.27,4.53,UP,UP
ENSG00000224924,1.94,2.95,4.7,1.63,4.53,NONE,NONE
ENSG00000173457,1.51,2.59,1.18,2.92,4.52,NONE,UP
ENSG00000118733,-1.69,-1.95,-3.84,-2.01,-4.51,NONE,DOWN
ENSG00000185515,-0.94,-2.4,-1.25,-0.8,-4.51,NONE,NONE
ENSG00000107816,2.61,1.68,4.58,2.02,4.51,NONE,NONE
ENSG00000257727,-1.12,-3.51,-1.54,-1.08,-4.51,NONE,DOWN
ENSG00000205138,-2.03,-3.04,-2.75,-1.58,-4.51,NONE,NONE
ENSG00000184156,-1.94,-2.06,-2.56,-2.51,-4.5,NONE,NONE
ENSG00000198920,-1.41,-3.25,-2.73,-2.76,-4.5,NONE,NONE
ENSG00000162944,0.59,2.2,3.1,0.04,4.5,NONE,UP
ENSG00000135821,0.88,1.78,1.6,0.08,4.49,NONE,UP
ENSG00000142949,-0.72,-3.27,-0.48,-3.43,-4.49,NONE,NONE
ENSG00000015532,-0.6,-5.2,-1.7,-1.26,-4.48,NONE,NONE
ENSG00000101972,1.53,2.16,4.09,0.74,4.48,NONE,UP
ENSG00000198053,1.58,2.47,2.06,1.4,4.48,NONE,NONE
ENSG00000162909,0.63,2.55,2.36,0.11,4.47,UP,UP
ENSG00000099331,1.86,2.71,2.54,0.66,4.47,NONE,NONE
ENSG00000182621,-0.91,-1.39,-2.56,-0.54,-4.46,NONE,DOWN
ENSG00000182628,0.67,2.23,1.65,1.34,4.46,NONE,NONE
ENSG00000136205,2.26,2.17,3,0.97,4.46,NONE,UP
ENSG00000130956,-2.47,-1.94,-3.88,-2.33,-4.45,NONE,DOWN
ENSG00000158715,2.88,1.88,3.97,0.56,4.45,NONE,NONE
ENSG00000170515,-2.07,-3.71,-3.76,-1.37,-4.44,NONE,NONE
ENSG00000260916,-2.36,-2.62,-1.7,-2.42,-4.44,NONE,NONE
ENSG00000131100,-1.29,-2.01,-3.23,-0.61,-4.43,NONE,NONE
ENSG00000108828,4.16,4.34,4.81,1.33,4.43,NONE,UP
ENSG00000013441,0.13,1.97,1.36,0.96,4.43,NONE,NONE
ENSG00000197150,-0.82,-3.07,-1.57,-2.5,-4.43,NONE,NONE
ENSG00000142409,2.06,1.61,0.95,2.65,4.42,NONE,NONE
ENSG00000150281,1.44,1.4,0.94,1.86,4.42,NONE,UP
ENSG00000164105,1.69,1.65,3.05,1.43,4.42,UP,UP
ENSG00000111907,0.77,2.09,2.12,0.75,4.42,NONE,UP
ENSG00000163257,-2.28,-3.54,-1.96,-3.14,-4.41,DOWN,DOWN
ENSG00000110931,-1.63,-2.58,-3.37,-1.58,-4.4,NONE,DOWN
ENSG00000068903,2.18,2.65,5.44,0.34,4.4,NONE,NONE
ENSG00000143127,2.14,4.2,5,2.23,4.4,UP,UP
ENSG00000168264,1.38,1.82,4.38,0.18,4.4,NONE,NONE
ENSG00000107331,3.28,1.77,5.12,1.41,4.4,NONE,NONE
ENSG00000011523,-1.52,-2.52,-1.16,-1.2,-4.39,NONE,NONE
ENSG00000186687,-1.29,-4,-2.18,-0.44,-4.39,NONE,DOWN
ENSG00000204120,3.15,2.27,3.18,3.29,4.38,NONE,NONE
ENSG00000146094,2.39,2.64,1.56,1.5,4.38,UP,NONE
ENSG00000133195,2.03,1.83,2.99,0.9,4.37,UP,UP
ENSG00000133315,1.11,2.22,0.14,1.46,4.37,NONE,NONE
ENSG00000120837,0.5,4.01,1.58,1.42,4.37,NONE,NONE
ENSG00000171311,-1.69,-3.64,-3.88,-0.64,-4.37,DOWN,NONE
ENSG00000132522,0.9,2.53,0.74,2.51,4.37,NONE,NONE
ENSG00000169991,1.53,2.74,1.86,0.94,4.37,NONE,NONE
ENSG00000140545,2.07,4.3,1.03,0.17,4.36,NONE,UP
ENSG00000110042,-0.25,-1.69,-0.26,-1.4,-4.36,NONE,DOWN
ENSG00000163512,-2.99,-1.04,-2.25,-2.35,-4.36,NONE,NONE
ENSG00000102312,-1.75,-2.28,-4.13,-1.45,-4.36,NONE,NONE
ENSG00000198836,-1.71,-1.73,-4.6,-0.64,-4.35,NONE,NONE
ENSG00000156860,1.3,1.97,1.42,1.44,4.35,NONE,NONE
ENSG00000088881,1.23,2.29,1.37,3.67,4.35,NONE,NONE
ENSG00000147676,-1.47,-2.28,-2.8,-1.03,-4.35,NONE,DOWN
ENSG00000180777,-2.46,-5.12,-3.59,-2.05,-4.35,NONE,NONE
ENSG00000168569,-4.04,-1.72,-6.03,-1.34,-4.35,NONE,NONE
ENSG00000136933,-0.68,-2.74,-2.03,-0.3,-4.34,NONE,NONE
ENSG00000005889,2.62,3.01,5.61,1.1,4.33,NONE,NONE
ENSG00000170370,0.98,1.99,0.79,1.39,4.33,NONE,UP
ENSG00000129654,2.1,2.14,3.85,2.84,4.33,UP,UP
ENSG00000140262,1.44,2.92,4.5,0.36,4.32,NONE,UP
ENSG00000157613,-1.16,-2.58,-2.55,-3.71,-4.32,NONE,NONE
ENSG00000100811,3.52,3.2,3.45,3.96,4.32,NONE,NONE
ENSG00000104885,1.29,1.7,2.7,1.19,4.31,NONE,NONE
ENSG00000090487,2.46,1.63,1.97,1.89,4.31,NONE,NONE
ENSG00000141622,-2.93,-2.82,-4.74,-1.61,-4.3,NONE,DOWN
ENSG00000140416,-1.81,-1.2,-0.72,-1.08,-4.3,NONE,NONE
ENSG00000167191,1.22,1.59,4.21,0.06,4.3,UP,UP
ENSG00000139352,1.76,1.45,1.3,2.68,4.3,NONE,UP
ENSG00000104472,2.66,2.39,5.36,1.54,4.3,NONE,NONE
ENSG00000079308,1.59,3.18,4.2,0.1,4.3,NONE,UP
ENSG00000186094,-1.67,-2.49,-4.62,-1.37,-4.3,DOWN,DOWN
ENSG00000110880,2.6,2.97,4.41,0.8,4.3,NONE,NONE
ENSG00000179632,1.75,2.56,1.76,3.1,4.29,NONE,NONE
ENSG00000166169,-1.39,-2.86,-1.82,-1.53,-4.29,DOWN,DOWN
ENSG00000185742,-1.3,-2,-2.76,-1.03,-4.29,NONE,DOWN
ENSG00000156050,-0.98,-3.4,-1.74,-1.68,-4.29,NONE,NONE
ENSG00000179818,1.67,2.03,3.49,1.27,4.29,NONE,NONE
ENSG00000147459,2.06,2.58,4.83,0.99,4.28,NONE,NONE
ENSG00000155111,1.2,3.18,2.09,1.85,4.28,NONE,NONE
ENSG00000089159,1.21,1.87,2.98,0.92,4.28,NONE,NONE
ENSG00000108528,-1.48,-2.54,-3.52,-2.39,-4.28,NONE,NONE
ENSG00000168453,-0.41,-2.47,-1.4,-1.03,-4.28,DOWN,DOWN
ENSG00000133065,1.62,2.28,2.77,0.54,4.27,UP,UP
ENSG00000006530,-2.42,-3.02,-4.91,-1.16,-4.27,NONE,NONE
ENSG00000183864,0.9,0.72,3.99,-0.02,4.27,NONE,NONE
ENSG00000109790,1.12,4.16,4.25,0.76,4.27,NONE,NONE
ENSG00000169116,-0.99,-1.84,-2.62,-1.14,-4.26,NONE,DOWN
ENSG00000141376,-0.12,-1.94,-2.1,-0.41,-4.25,NONE,NONE
ENSG00000170791,-2.29,-3.55,-1.54,-2.93,-4.25,NONE,DOWN
ENSG00000104805,-2.03,-4.24,-3.66,-2.53,-4.24,DOWN,NONE
ENSG00000131591,-1.49,-2.86,-2.91,-0.79,-4.24,DOWN,DOWN
ENSG00000134077,-1.31,-1.66,-2.16,-1.11,-4.23,NONE,NONE
ENSG00000023902,1.14,1.15,1.2,3.17,4.23,NONE,NONE
ENSG00000079805,1.11,2.24,2.59,0.39,4.23,NONE,NONE
ENSG00000204428,2.37,1.4,0.93,2.95,4.23,NONE,NONE
ENSG00000137478,1.77,3.2,5.54,0.74,4.22,NONE,NONE
ENSG00000124440,0.89,1.43,1.37,1.03,4.22,NONE,UP
ENSG00000161638,0.71,2.6,2.43,0.41,4.22,UP,UP
ENSG00000143315,1.22,2.23,2.11,2.04,4.21,NONE,NONE
ENSG00000165804,2.04,1.58,1.72,2.91,4.21,NONE,NONE
ENSG00000138095,-2.47,-3,-1.21,-0.76,-4.21,NONE,NONE
ENSG00000109436,-1.89,-1.33,-2.68,-1.4,-4.2,UP,DOWN
ENSG00000177646,-1.25,-3.41,-1.58,-1.95,-4.2,DOWN,NONE
ENSG00000134759,-3.51,-3.27,-3.17,-4.35,-4.2,DOWN,NONE
ENSG00000130024,0.9,2.28,3.62,0.47,4.2,NONE,NONE
ENSG00000183978,-1.33,-2.94,-2.69,-0.67,-4.2,NONE,NONE
ENSG00000107643,-1.65,-1.1,-2.72,-1.43,-4.2,NONE,DOWN
ENSG00000166478,2.59,3.6,2.18,1.46,4.2,NONE,NONE
ENSG00000214530,1.56,3.06,1.26,3.15,4.2,UP,NONE
ENSG00000175352,-1.29,-2,-2.73,-0.28,-4.19,NONE,DOWN
ENSG00000078124,1.9,4.01,2.95,2.67,4.19,NONE,NONE
ENSG00000158865,1.85,2.22,1.36,0.62,4.19,NONE,NONE
ENSG00000206562,-1.69,-3.47,-2,-1.03,-4.19,NONE,NONE
ENSG00000072501,2.89,2.08,5.36,1.18,4.18,NONE,NONE
ENSG00000072832,-1.14,-1.65,-2.2,-1.7,-4.18,NONE,NONE
ENSG00000162373,-0.82,-1.9,-2.76,-1.08,-4.18,NONE,DOWN
ENSG00000170638,1.27,1.83,2.1,3.23,4.18,NONE,NONE
ENSG00000175874,-0.63,-2.48,-1.02,-0.93,-4.18,NONE,DOWN
ENSG00000256193,-1.75,-2.69,-3.74,-0.82,-4.18,NONE,DOWN
ENSG00000183621,2,3.89,0.81,1.14,4.17,NONE,NONE
ENSG00000154240,0.59,3.12,0.99,1.77,4.17,UP,UP
ENSG00000089234,-1.85,-2.2,-2.16,-2.67,-4.17,NONE,NONE
ENSG00000133794,0.2,3.29,-0.08,0.58,4.16,NONE,NONE
ENSG00000104723,-0.77,-2.11,-2.6,-1.8,-4.16,NONE,DOWN
ENSG00000065978,0.77,2.59,2.79,0.13,4.16,NONE,UP
ENSG00000144847,1.85,1.95,4.35,0.68,4.16,NONE,UP
ENSG00000134575,-1.13,-2.84,-2.83,-1.01,-4.16,DOWN,DOWN
ENSG00000138100,-1.41,-3.49,-3.32,-1.13,-4.16,NONE,DOWN
ENSG00000006128,-1.33,-2.48,-1.81,-1.08,-4.15,UP,DOWN
ENSG00000223802,2.75,1.49,4.74,1.56,4.15,NONE,UP
ENSG00000126583,-0.97,-3.23,-2.94,-1.23,-4.15,NONE,DOWN
ENSG00000006125,-0.61,-1.91,-0.74,-2.69,-4.14,NONE,NONE
ENSG00000162631,-0.76,-1.9,-3.52,-0.66,-4.13,DOWN,DOWN
ENSG00000103494,-2.52,-2.43,-3.99,-1.6,-4.13,NONE,DOWN
ENSG00000100968,1.33,1.21,1.45,1.88,4.12,NONE,UP
ENSG00000100242,2.87,2.33,7.11,0.46,4.12,UP,UP
ENSG00000213638,1.18,2.73,1.63,3.67,4.12,UP,NONE
ENSG00000126067,-1.75,-3.31,-3.14,-0.94,-4.11,DOWN,NONE
ENSG00000160796,1.45,2.71,0.97,1.68,4.11,NONE,NONE
ENSG00000167778,-0.64,-3.08,-1.17,-1.87,-4.11,NONE,NONE
ENSG00000166086,1.78,1.76,3.86,0.16,4.11,NONE,NONE
ENSG00000143842,1.31,2.05,2.17,0.55,4.11,UP,UP
ENSG00000092871,3.05,2.5,6.32,0.65,4.11,NONE,NONE
ENSG00000138207,-0.94,-2.79,-3.11,-0.95,-4.11,NONE,NONE
ENSG00000122873,-0.75,-2.23,-1.2,-1.53,-4.1,NONE,NONE
ENSG00000111450,0.6,3.64,2.04,1.21,4.1,NONE,NONE
ENSG00000122965,0.32,2.33,0.57,1.96,4.1,NONE,NONE
ENSG00000151914,0.77,3.26,3.48,0.54,4.09,UP,NONE
ENSG00000031081,1.01,2.4,2.58,0.6,4.09,UP,UP
ENSG00000271425,1.25,1.65,2.37,0.52,4.09,NONE,UP
ENSG00000154832,2.37,2.82,1.28,1.71,4.09,NONE,NONE
ENSG00000004975,0.73,2.69,0.48,0.44,4.09,NONE,NONE
ENSG00000056097,1.48,3.21,2.33,1.56,4.08,NONE,NONE
ENSG00000143376,2.31,4.44,1.79,1.7,4.08,NONE,NONE
ENSG00000163482,0.85,3.11,0.27,0.67,4.08,NONE,NONE
ENSG00000003989,0.32,1.28,2.83,0.83,4.08,UP,UP
ENSG00000107779,0.97,1.97,2.2,0.7,4.08,NONE,UP
ENSG00000162738,1.41,1.72,2.19,1.39,4.08,NONE,NONE
ENSG00000106333,1.05,2.62,1.05,1.26,4.08,NONE,UP
ENSG00000102897,-1.93,-2.06,-2.77,-1.37,-4.08,DOWN,NONE
ENSG00000183354,1.43,2.26,1.05,5.55,4.07,NONE,NONE
ENSG00000137269,1.19,1.47,2.83,0.53,4.07,NONE,UP
ENSG00000104388,-1.16,-2.16,-1.4,-1.45,-4.07,NONE,NONE
ENSG00000047932,-1.44,-1.76,-1.9,-1.17,-4.07,NONE,NONE
ENSG00000174132,-1.63,-2.06,-2.65,-0.84,-4.07,NONE,NONE
ENSG00000136040,-3.04,-1.85,-3.85,-2.45,-4.06,NONE,NONE
ENSG00000152049,0.82,2.95,1.83,0.84,4.05,UP,UP
ENSG00000157470,-1.91,-1.89,-3.36,-0.28,-4.05,NONE,DOWN
ENSG00000165169,-2.34,-1.33,-2.48,-2.44,-4.05,NONE,NONE
ENSG00000164188,0.82,2.58,2.03,0.17,4.05,UP,UP
ENSG00000180008,2.36,3.19,3.31,2.3,4.05,NONE,NONE
ENSG00000135720,1.55,4.05,4.13,1.49,4.05,UP,NONE
ENSG00000164010,1.62,2.95,1.77,2.43,4.05,NONE,NONE
ENSG00000130703,1.81,1.77,2.39,2.82,4.04,NONE,NONE
ENSG00000079999,1.84,1.46,1.47,4.03,4.04,NONE,NONE
ENSG00000123933,2.31,1.55,3.06,2.16,4.03,NONE,NONE
ENSG00000188763,1.53,2.48,1.45,1.87,4.03,NONE,UP
ENSG00000159685,-1.82,-2.71,-3.94,-1.92,-4.03,NONE,DOWN
ENSG00000133134,-2.1,-2.43,-4.8,-2.34,-4.02,NONE,NONE
ENSG00000138028,-1.15,-2.81,-2.51,-0.75,-4.02,DOWN,DOWN
ENSG00000198919,-1.08,-2.16,-2.52,-0.9,-4.01,NONE,NONE
ENSG00000160285,2.12,2.84,4.63,1.04,4.01,NONE,NONE
ENSG00000070778,2.89,3.13,5.21,1.31,4.01,NONE,NONE
ENSG00000119977,-2.06,-3.36,-1.07,-1.78,-4.01,NONE,NONE
ENSG00000169490,-1.14,-2.5,-0.76,-2.03,-4,NONE,NONE
ENSG00000148482,1.02,1.6,1.79,0.26,4,UP,UP
ENSG00000173511,1.32,1.94,1.19,1.95,4,NONE,UP
ENSG00000079337,0.9,1.51,1.9,0.06,4,NONE,UP
ENSG00000109180,-2.41,-1.79,-3.94,-2.09,-4,NONE,NONE
ENSG00000116473,1.04,3.09,4.64,0.89,3.99,NONE,NONE
ENSG00000100852,0.96,1.91,2.64,1.45,3.99,NONE,UP
ENSG00000141458,1.83,2.16,4.94,-0.03,3.99,NONE,UP
ENSG00000034152,2.46,1.75,2.33,2.24,3.99,NONE,NONE
ENSG00000107736,1.4,1.89,4.1,1.65,3.98,DOWN,NONE
ENSG00000134253,-2.34,-2.78,-2.2,-1.56,-3.98,DOWN,DOWN
ENSG00000107829,1.37,1.72,2.25,2.51,3.98,NONE,NONE
ENSG00000136518,0.71,1.59,1.98,0.32,3.97,UP,UP
ENSG00000174099,2.31,1.82,3.82,1.23,3.97,NONE,UP
ENSG00000150510,3.73,3.2,4.22,1.1,3.97,NONE,NONE
ENSG00000197860,-1.96,-2.24,-2.8,-1.2,-3.97,NONE,DOWN
ENSG00000198270,-1.81,-2.08,-0.86,-2.57,-3.97,DOWN,NONE
ENSG00000188760,-0.63,-2.84,-1.75,-0.74,-3.96,NONE,NONE
ENSG00000113048,-1.14,-3.05,-0.99,-1.83,-3.96,NONE,NONE
ENSG00000153914,2,3.09,1.79,3.08,3.96,NONE,NONE
ENSG00000163798,-0.29,-1.99,-1.65,-0.36,-3.96,NONE,NONE
ENSG00000070785,-1.34,-2.1,-3.03,-1.51,-3.96,NONE,DOWN
ENSG00000170324,-1.62,-2.25,-2.71,-2.18,-3.96,UP,DOWN
ENSG00000108641,-2.57,-3.18,-4.98,-1.24,-3.96,NONE,DOWN
ENSG00000133612,2.22,2.82,0.89,2.71,3.96,NONE,NONE
ENSG00000121680,-1.39,-4.28,-2.02,-0.65,-3.96,DOWN,DOWN
ENSG00000087448,-0.73,-1.27,-1.75,-0.52,-3.95,NONE,NONE
ENSG00000182957,1.31,2.52,2.74,0.84,3.95,NONE,UP
ENSG00000111667,-0.21,-2.7,-1.16,-0.67,-3.95,NONE,NONE
ENSG00000169564,0.51,2.81,0.54,0.38,3.94,UP,NONE
ENSG00000169189,-1.19,-3.43,-1.69,-1.1,-3.94,NONE,NONE
ENSG00000116337,1.45,3.46,2.43,2.53,3.94,UP,NONE
ENSG00000171105,1.39,2.22,2.83,2.61,3.94,NONE,NONE
ENSG00000090661,2.29,1.65,3.61,1.27,3.94,NONE,NONE
ENSG00000100146,3,2.76,5.52,0.57,3.94,NA,NA
ENSG00000154473,1.69,3.38,3.39,1.25,3.94,NONE,NONE
ENSG00000169255,-2.02,-2.02,-1.99,-3.02,-3.93,NONE,NONE
ENSG00000109320,1.81,3.37,3.62,0.72,3.93,NONE,UP
ENSG00000175556,1.13,1.02,2.36,1.71,3.93,UP,UP
ENSG00000197147,-1.71,-1.7,-2.97,-0.72,-3.93,NONE,DOWN
ENSG00000179958,-1.58,-1.37,-2.53,-1.46,-3.93,NONE,NONE
ENSG00000189077,1.02,1.55,0.79,2.91,3.93,NONE,NONE
ENSG00000110435,-2.2,-1.91,-2.6,-2.66,-3.93,NONE,NONE
ENSG00000158156,2.77,1.22,3.48,3.96,3.92,NONE,UP
ENSG00000171791,1.08,1.76,2.94,0.62,3.92,NONE,UP
ENSG00000121774,-2.57,-2.41,-1.66,-3.5,-3.92,NONE,NONE
