ID,logFC_CBE_Mayo
ENSG00000266964,-0.212919215
ENSG00000089356,0.390461885
ENSG00000089327,0.197759333
ENSG00000221946,-0.14830224
ENSG00000167491,-0.069224076
ENSG00000123159,-0.166623785
ENSG00000089639,0.124314973
ENSG00000076650,-0.073983748
ENSG00000089351,-0.095248533
ENSG00000130299,-0.155511736
ENSG00000105697,0.243520047
ENSG00000249115,-0.100317193
ENSG00000131351,-0.0274826
ENSG00000051128,-0.017081027
ENSG00000105707,-0.400519884
ENSG00000227392,-0.055637829
ENSG00000004776,-0.084847686
ENSG00000096996,-0.014077919
ENSG00000104998,0.319300594
ENSG00000105135,0.160498357
ENSG00000269837,-0.53945529
ENSG00000130518,-0.241779026
ENSG00000105655,0.223726047
ENSG00000105639,-0.203499526
ENSG00000130522,-0.049472957
ENSG00000105642,0.081143974
ENSG00000153885,0.19330056
ENSG00000127528,0.332901009
ENSG00000167487,0.028688577
ENSG00000272333,0.014405936
ENSG00000105700,-0.042244241
ENSG00000153902,-0.179935125
ENSG00000267796,-0.054270134
ENSG00000261824,-0.034819099
ENSG00000266904,-0.504088642
ENSG00000232677,-0.176523198
ENSG00000225872,0.346808813
ENSG00000267014,-0.104045898
ENSG00000225975,0.50715493
ENSG00000268038,0.443174062
ENSG00000064547,0.073309162
ENSG00000126243,-0.064803542
ENSG00000130881,-0.008265892
ENSG00000175489,0.418885175
ENSG00000130520,-0.129018899
ENSG00000105699,0.052479287
ENSG00000105695,-0.151983266
ENSG00000130479,0.062219654
ENSG00000099308,0.09139293
ENSG00000129933,-0.106081436
ENSG00000105085,-0.063211165
ENSG00000141854,0.182443096
ENSG00000254858,-0.1440034
ENSG00000130312,0.001952553
ENSG00000268433,0.392133363
ENSG00000141971,-0.154529526
ENSG00000099331,-0.104595931
ENSG00000130287,-0.126840876
ENSG00000186010,0.112371478
ENSG00000099795,-0.102142232
ENSG00000167604,-0.190958077
ENSG00000074181,0.251562799
ENSG00000184162,0.036045825
ENSG00000160113,-0.04760207
ENSG00000213965,-0.137849346
ENSG00000188039,0.058161556
ENSG00000099330,0.019124041
ENSG00000187867,0.295221438
ENSG00000105717,-0.244877496
ENSG00000126249,-0.059719093
ENSG00000105185,-0.152835145
ENSG00000105650,0.040897197
ENSG00000124299,0.180089623
ENSG00000130313,-0.149099319
ENSG00000130517,-0.084262841
ENSG00000123143,-0.003275755
ENSG00000166289,0.142480057
ENSG00000105258,-0.226961153
ENSG00000105171,-0.060326603
ENSG00000072062,-0.252157717
ENSG00000167595,-0.004350206
ENSG00000205155,-0.039113983
ENSG00000105649,-0.048749025
ENSG00000167461,0.10907451
ENSG00000105122,0.198842989
ENSG00000126254,-0.004670654
ENSG00000006015,-0.389666862
ENSG00000132005,0.08981951
ENSG00000064490,-0.132024403
ENSG00000131941,0.15887769
ENSG00000105640,0.044787571
ENSG00000225178,0.246285131
ENSG00000141858,0.189689684
ENSG00000105711,-0.207607831
ENSG00000205138,0.149290588
ENSG00000127511,0.002224665
ENSG00000105143,-0.040602054
ENSG00000181035,-0.007155405
ENSG00000130304,-0.241781964
ENSG00000127526,0.018823893
ENSG00000105641,0.303895485
ENSG00000130876,0.221544929
ENSG00000021488,0.25673124
ENSG00000214046,-0.171804043
ENSG00000130511,0.007468771
ENSG00000105705,-0.231706373
ENSG00000064607,0.021570354
ENSG00000105137,0.345328114
ENSG00000181392,-0.490665436
ENSG00000105254,-0.144643476
ENSG00000099797,-0.159183937
ENSG00000161277,-0.116773437
ENSG00000105677,0.006459851
ENSG00000236144,-0.216654375
ENSG00000064545,-0.15423527
ENSG00000188051,-0.17440075
ENSG00000072954,0.018850792
ENSG00000105696,-0.123526003
ENSG00000167460,0.019514263
ENSG00000121297,0.071244365
ENSG00000011600,0.333885816
ENSG00000161265,-0.12998157
ENSG00000126261,-0.005641772
ENSG00000221983,-0.031474709
ENSG00000130477,0.17690016
ENSG00000005007,-0.006605001
ENSG00000169021,0.116767443
ENSG00000105176,0.15484983
ENSG00000053501,-0.002079667
ENSG00000105698,0.005159029
ENSG00000130307,0.120271838
ENSG00000268357,0.116216275
ENSG00000268521,-0.28918154
ENSG00000187135,-0.05749643
ENSG00000075702,-0.092165256
ENSG00000166359,-0.291501168
ENSG00000011451,0.061822419
ENSG00000142279,-0.353541234
ENSG00000250067,0.028918884
ENSG00000011590,-0.156680633
ENSG00000142065,0.058219854
ENSG00000181007,0.090627978
ENSG00000181896,-0.088799068
ENSG00000105708,0.118265182
ENSG00000167635,0.158549669
ENSG00000197841,0.220170218
ENSG00000160321,0.06630178
ENSG00000256771,0.358543524
ENSG00000213096,0.115733674
ENSG00000197134,0.11153201
ENSG00000254004,0.299521052
ENSG00000168661,0.028028272
ENSG00000089335,0.215980999
ENSG00000160961,-0.143346789
ENSG00000161298,-0.043924978
ENSG00000197013,0.082490875
ENSG00000196705,0.113897089
ENSG00000197808,0.092636886
ENSG00000256229,0.205244516
ENSG00000196268,0.029883657
ENSG00000081665,-0.099850354
ENSG00000168813,-0.080898263
ENSG00000186020,-0.215581095
ENSG00000233527,-0.08706334
ENSG00000198597,-0.114483041
ENSG00000196357,0.118435055
ENSG00000186017,-0.066553689
ENSG00000189042,0.227192471
ENSG00000153896,-0.055494621
ENSG00000188171,0.095243019
ENSG00000197372,0.314122523
ENSG00000196172,-0.26931754
ENSG00000197124,-0.057285636
ENSG00000182141,-0.028582625
ENSG00000160352,0.090078029
ENSG00000196081,0.208216119
ENSG00000213967,-0.128222516
ENSG00000237440,0.232427167
ENSG00000172687,-0.082230582
ENSG00000197863,0.028792259
ENSG00000180884,0.350973245
ENSG00000231205,-0.060271864
ENSG00000267041,0.132692771
ENSG00000213988,0.200697922
ENSG00000167232,0.2081217
ENSG00000184635,0.175063666
ENSG00000197360,0.112382685
ENSG00000183760,-0.47831307
ENSG00000130402,-0.002803789
ENSG00000105221,-0.137148618
ENSG00000161618,-0.137156939
ENSG00000042753,-0.042416771
ENSG00000130208,0.184656502
ENSG00000130203,-0.13599632
ENSG00000160007,0.070263382
ENSG00000076928,-0.163949495
ENSG00000105409,-0.042603433
ENSG00000167601,0.224051476
ENSG00000123810,0.270810729
ENSG00000087088,0.046101581
ENSG00000105327,0.111705346
ENSG00000187244,0.088256802
ENSG00000105552,-0.013391641
ENSG00000069399,0.368863941
ENSG00000063169,-0.181102922
ENSG00000189114,-0.00777052
ENSG00000090013,0.01974484
ENSG00000160392,-0.039434661
ENSG00000188493,-0.055950899
ENSG00000221916,0.070557228
ENSG00000197405,0.263782037
ENSG00000134830,-0.021285675
ENSG00000063180,-0.203101143
ENSG00000105767,-0.050562801
ENSG00000160014,0.117509815
ENSG00000105483,0.027869934
ENSG00000099338,-0.750981554
ENSG00000161609,-0.792705277
ENSG00000104983,-0.106077124
ENSG00000169515,0.027387587
ENSG00000105321,0.154271661
ENSG00000142039,-0.13139136
ENSG00000262484,-0.455859948
ENSG00000104894,0.260557995
ENSG00000117877,-0.238019639
ENSG00000186567,-0.096779684
ENSG00000079432,-0.091372041
ENSG00000104859,-0.061275738
ENSG00000104853,0.007815725
ENSG00000105219,0.016188998
ENSG00000123815,-0.157554512
ENSG00000256612,-0.27095545
ENSG00000167600,0.197095523
ENSG00000233622,-0.312932994
ENSG00000105443,0.075614544
ENSG00000197380,0.053069123
ENSG00000105516,-0.090272315
ENSG00000160570,0.110575377
ENSG00000104808,-0.154275336
ENSG00000134815,-0.067553805
ENSG00000090932,0.036870517
ENSG00000105341,0.006342631
ENSG00000104936,0.040776299
ENSG00000185800,0.083723986
ENSG00000011332,0.25114024
ENSG00000105204,-0.207332935
ENSG00000104823,-0.244553363
ENSG00000269858,-0.10372968
ENSG00000024422,0.149421934
ENSG00000176396,-0.010957878
ENSG00000176401,-0.165599721
ENSG00000178982,-0.198265106
ENSG00000125746,-0.122607951
ENSG00000142227,0.309086755
ENSG00000012061,-0.161648729
ENSG00000104884,0.039215612
ENSG00000105722,-0.149833382
ENSG00000269486,-0.302945035
ENSG00000105755,-0.120830692
ENSG00000077348,-0.176564032
ENSG00000130244,-0.103886345
ENSG00000105202,-0.040494199
ENSG00000269190,-0.140199367
ENSG00000161243,-0.116092408
ENSG00000177051,-0.243793996
ENSG00000275395,0.27745725
ENSG00000104870,0.212100887
ENSG00000181027,-0.156840264
ENSG00000125740,0.317006111
ENSG00000087086,0.169901994
ENSG00000174951,-0.143639374
ENSG00000176920,-0.172480109
ENSG00000142252,-0.066507407
ENSG00000010310,0.382604469
ENSG00000130755,0.29330256
ENSG00000177464,0.772090172
ENSG00000105737,-0.031504543
ENSG00000105464,-0.19016194
ENSG00000105447,0.051699755
ENSG00000105723,-0.014582635
ENSG00000104812,-0.232812375
ENSG00000124440,-0.01351455
ENSG00000160396,-0.533854462
ENSG00000181666,-0.360403367
ENSG00000104824,0.195375893
ENSG00000105323,-0.091923682
ENSG00000087076,-0.232180534
ENSG00000204869,-0.461673676
ENSG00000257704,-0.261500468
ENSG00000170604,0.004188333
ENSG00000167378,0.119076429
ENSG00000086544,0.089974849
ENSG00000182264,-0.035504618
ENSG00000182324,0.137969703
ENSG00000099337,-0.223245811
ENSG00000105438,-0.12720922
ENSG00000118162,-0.033242438
ENSG00000105486,-0.138029379
ENSG00000104863,-0.202064581
ENSG00000270164,0.23608664
ENSG00000226686,-0.257162529
ENSG00000079435,-0.114568093
ENSG00000213904,-0.376402237
ENSG00000142235,-0.18308753
ENSG00000128011,-0.161710524
ENSG00000090006,-0.212915321
ENSG00000159871,-0.291274519
ENSG00000176909,-0.175675033
ENSG00000130758,-0.145421833
ENSG00000104814,-0.242213668
ENSG00000007047,-0.218721164
ENSG00000063322,-0.362729701
ENSG00000105429,0.065006388
ENSG00000105419,-0.410522731
ENSG00000128626,0.007629233
ENSG00000176182,-0.041109049
ENSG00000105402,-0.103137819
ENSG00000268061,0.063323399
ENSG00000130202,0.082162167
ENSG00000104825,-0.035087964
ENSG00000105373,-0.225032602
ENSG00000104967,-0.204287065
ENSG00000130751,-0.147974725
ENSG00000142233,-0.193606472
ENSG00000104805,-0.291066899
ENSG00000105245,-0.124078353
ENSG00000125741,-0.000227725
ENSG00000006712,0.061038213
ENSG00000079462,-0.111081571
ENSG00000130669,-0.020226833
ENSG00000176531,-0.108505974
ENSG00000104872,-0.04142701
ENSG00000234465,-0.09773205
ENSG00000105499,-0.08467995
ENSG00000011422,0.050413171
ENSG00000105223,-0.260370525
ENSG00000105559,0.160400333
ENSG00000090924,-0.230814852
ENSG00000182013,0.243545191
ENSG00000204851,-0.45173523
ENSG00000277531,-0.363370522
ENSG00000028277,-0.233543419
ENSG00000177380,-0.091966476
ENSG00000213889,0.017955631
ENSG00000104881,-0.073304598
ENSG00000167641,-0.467461437
ENSG00000087074,-0.050533949
ENSG00000104866,-0.185224396
ENSG00000011485,0.02934879
ENSG00000230510,-0.223216041
ENSG00000105287,0.11161012
ENSG00000105227,0.133199054
ENSG00000225877,-0.189146826
ENSG00000013275,0.06923068
ENSG00000099341,0.069053199
ENSG00000073008,0.189679204
ENSG00000011478,-0.273171511
ENSG00000167578,-0.277862263
ENSG00000105404,-0.019089779
ENSG00000171777,0.195828481
ENSG00000105538,0.104244974
ENSG00000142552,-0.023183331
ENSG00000104856,0.29910141
ENSG00000187994,-0.041394734
ENSG00000142541,-0.05084491
ENSG00000063177,-0.141735307
ENSG00000142534,-0.140364166
ENSG00000105193,-0.065867736
ENSG00000105372,-0.143277662
ENSG00000125744,0.029462896
ENSG00000183207,-0.094236502
ENSG00000196218,-0.345572862
ENSG00000142230,0.121232225
ENSG00000179134,-0.23302535
ENSG00000178980,-0.024894374
ENSG00000197019,0.449546463
ENSG00000167565,0.069240888
ENSG00000160410,0.211187707
ENSG00000105738,-0.087787427
ENSG00000068903,0.062185879
ENSG00000104888,-0.279794755
ENSG00000105281,0.518533618
ENSG00000063127,-0.159588402
ENSG00000118160,-0.125772337
ENSG00000105771,-0.062350434
ENSG00000104852,-0.06250012
ENSG00000077312,-0.068623509
ENSG00000125743,-0.034197776
ENSG00000063176,-0.023994212
ENSG00000167642,-0.109408397
ENSG00000188766,0.06834552
ENSG00000160460,-0.183350974
ENSG00000226763,-0.007552896
ENSG00000090372,0.071683442
ENSG00000196235,0.029877203
ENSG00000125755,-0.207023449
ENSG00000074219,0.493866454
ENSG00000105329,0.37154683
ENSG00000105197,-0.102282479
ENSG00000161558,-0.056978897
ENSG00000167619,-0.085352847
ENSG00000130748,-0.213661981
ENSG00000142046,-0.194202258
ENSG00000130204,0.111088288
ENSG00000007255,-0.411587588
ENSG00000130529,-0.284966796
ENSG00000174521,0.126075771
ENSG00000125753,0.158424287
ENSG00000073050,-0.090262917
ENSG00000167645,-0.040302306
ENSG00000130749,-0.093327235
ENSG00000120784,0.109912278
ENSG00000128016,0.474203192
ENSG00000062370,0.19224401
ENSG00000204920,0.144310861
ENSG00000167384,0.149545789
ENSG00000159905,0.406163435
ENSG00000159885,-0.008148514
ENSG00000178386,0.135908008
ENSG00000267680,-0.202535469
ENSG00000256294,0.006671984
ENSG00000167380,-0.01944009
ENSG00000131115,0.097742564
ENSG00000278318,0.197221305
ENSG00000159882,0.028617545
ENSG00000159915,-0.134344715
ENSG00000263002,0.252676765
ENSG00000159917,-0.103176246
ENSG00000167637,0.093254993
ENSG00000186026,0.015791765
ENSG00000267508,-0.105124535
ENSG00000170684,-0.347084432
ENSG00000251247,-0.033299012
ENSG00000188283,-0.006635071
ENSG00000176222,-0.246064946
ENSG00000197050,0.36908842
ENSG00000131116,-0.208804523
ENSG00000124459,0.317556833
ENSG00000167625,-0.114359746
ENSG00000189164,-0.167554798
ENSG00000171817,-0.139792003
ENSG00000187187,-0.223530683
ENSG00000198453,-0.001100704
ENSG00000196437,0.242785861
ENSG00000171827,0.144790275
ENSG00000180479,0.118775118
ENSG00000267470,-0.336567153
ENSG00000189144,0.262312244
ENSG00000105732,0.100012487
ENSG00000176472,-0.147709439
ENSG00000124444,0.122353307
ENSG00000196967,0.09817697
ENSG00000245680,-0.058699569
ENSG00000198182,0.042676046
ENSG00000197782,0.057251378
ENSG00000128000,-0.078658689
ENSG00000196381,-0.345511238
ENSG00000188227,-0.119796444
ENSG00000266916,-0.02239304
ENSG00000185869,0.163720809
ENSG00000185453,0.050604784
ENSG00000121410,-0.046600537
ENSG00000268895,0.113160303
ENSG00000224420,0.317158653
ENSG00000204673,0.088619948
ENSG00000196961,0.05823515
ENSG00000204653,-0.376865304
ENSG00000169136,-0.15403803
ENSG00000105146,0.184188763
ENSG00000126453,0.055243538
ENSG00000160469,-0.139899346
ENSG00000167747,-0.360890396
ENSG00000235034,-0.166447635
ENSG00000196476,0.219582474
ENSG00000105605,-0.160880434
ENSG00000142408,-0.393938208
ENSG00000173581,-0.281168243
ENSG00000105383,0.089227446
ENSG00000213753,0.059774077
ENSG00000130724,0.025043068
ENSG00000160318,-0.029622665
ENSG00000105472,-0.15176038
ENSG00000169169,0.084301477
ENSG00000101266,0.089320197
ENSG00000142544,0.001631228
ENSG00000161671,-0.066673484
ENSG00000063245,-0.200437652
ENSG00000142396,-0.146921085
ENSG00000105379,-0.396339665
ENSG00000125898,0.008897345
ENSG00000142530,-0.148739652
ENSG00000179943,0.045093423
ENSG00000171051,1.097969233
ENSG00000010361,-0.186884001
ENSG00000105509,0.091982097
ENSG00000133265,-0.19644011
ENSG00000142549,0.009501688
ENSG00000095752,-0.305992682
ENSG00000126456,0.040272756
ENSG00000063241,-0.013058767
ENSG00000161677,-0.09719683
ENSG00000131398,-0.282521377
ENSG00000129451,-0.227174611
ENSG00000167754,0.285649268
ENSG00000167755,0.030698803
ENSG00000169035,-0.609646988
ENSG00000133247,-0.173156839
ENSG00000268660,0.08056083
ENSG00000131409,-0.212394822
ENSG00000104973,0.050145006
ENSG00000179820,0.134291718
ENSG00000105357,-0.475658051
ENSG00000099326,-0.170448498
ENSG00000267858,0.00268951
ENSG00000131400,0.214996595
ENSG00000131401,0.276795978
ENSG00000090971,-0.072969407
ENSG00000142546,-0.064520867
ENSG00000131408,-0.213367202
ENSG00000125841,-0.344768865
ENSG00000225377,0.304047063
ENSG00000213024,0.157634598
ENSG00000198300,0.22055345
ENSG00000039650,-0.110893055
ENSG00000062822,0.237769402
ENSG00000125503,-0.069191567
ENSG00000105568,-0.210888391
ENSG00000105063,0.299895014
ENSG00000126583,-0.106521345
ENSG00000126457,-0.049921604
ENSG00000126464,-0.070340415
ENSG00000125818,0.047805613
ENSG00000104960,0.323788535
ENSG00000268006,-0.155925337
ENSG00000269352,0.192358003
ENSG00000080031,-0.128665434
ENSG00000125826,-0.116407309
ENSG00000108107,-0.279952301
ENSG00000083845,-0.05983565
ENSG00000126458,0.172136641
ENSG00000101282,-0.479061893
ENSG00000126461,-0.062570429
ENSG00000215397,0.000712023
ENSG00000161681,0.063084009
ENSG00000187902,-0.49706705
ENSG00000142512,0.214017581
ENSG00000105366,0.405378871
ENSG00000129450,0.621420422
ENSG00000083807,-0.231371911
ENSG00000101276,0.520708767
ENSG00000268182,-0.011522945
ENSG00000177732,0.133386084
ENSG00000182310,0.079589729
ENSG00000269959,0.421008194
ENSG00000179954,-0.200014399
ENSG00000213023,-0.150668802
ENSG00000129990,-0.039322977
ENSG00000104946,-0.014200088
ENSG00000125875,0.088293334
ENSG00000125895,-0.060335761
ENSG00000180089,-0.181371821
ENSG00000105048,0.143167844
ENSG00000241015,0.207259163
ENSG00000256060,0.08954679
ENSG00000101255,-0.044428831
ENSG00000130726,0.162397105
ENSG00000063244,0.189538472
ENSG00000130725,-0.001432865
ENSG00000108106,0.117224267
ENSG00000178201,0.078166508
ENSG00000268545,0.243353597
ENSG00000235974,0.125300842
ENSG00000105053,-0.060121882
ENSG00000186806,0.12174378
ENSG00000119574,-0.100132648
ENSG00000247315,0.098441678
ENSG00000196867,-0.032417951
ENSG00000171649,0.078895771
ENSG00000269793,0.176494143
ENSG00000131849,-0.043974126
ENSG00000213762,0.247191471
ENSG00000176293,-0.252458235
ENSG00000123870,0.056920697
ENSG00000179909,-0.014440582
ENSG00000170949,0.130455778
ENSG00000186272,0.360652385
ENSG00000105497,-0.058768899
ENSG00000121417,-0.132625096
ENSG00000152454,0.408393587
ENSG00000083844,-0.09009261
ENSG00000171606,0.016363875
ENSG00000198538,0.220743047
ENSG00000131845,0.118285401
ENSG00000182986,-0.068767205
ENSG00000083812,0.047629338
ENSG00000249471,0.066325859
ENSG00000181894,0.253366508
ENSG00000130844,-0.071050114
ENSG00000197937,-0.143665472
ENSG00000256683,0.004247402
ENSG00000269235,-0.076544694
ENSG00000170954,0.069601406
ENSG00000083817,0.117233608
ENSG00000173480,0.096414403
ENSG00000196724,0.004524562
ENSG00000105136,-0.040960881
ENSG00000256087,-0.145343011
ENSG00000167685,-0.113667013
ENSG00000083838,-0.108500738
ENSG00000197714,0.257084828
ENSG00000267871,-0.361284681
ENSG00000204604,0.088365073
ENSG00000197016,0.084256829
ENSG00000196263,-0.066073171
ENSG00000142528,0.137501467
ENSG00000198464,0.287247766
ENSG00000174586,-0.056328193
ENSG00000171443,-0.11407671
ENSG00000203326,0.224547509
ENSG00000167555,-0.174319544
ENSG00000269834,-0.031817208
ENSG00000183647,-0.040377733
ENSG00000198633,-0.457659963
ENSG00000240225,-0.195501285
ENSG00000178229,-0.157110845
ENSG00000198131,-0.13614644
ENSG00000152433,0.081018056
ENSG00000188785,-0.152640069
ENSG00000121406,-0.05911957
ENSG00000251369,0.313238125
ENSG00000204519,-0.106302467
ENSG00000178935,-0.145496507
ENSG00000161551,-0.235217324
ENSG00000218891,-0.176033449
ENSG00000213015,-0.099775054
ENSG00000171425,0.083997389
ENSG00000018869,0.122174032
ENSG00000267454,0.162740814
ENSG00000198440,-0.184172343
ENSG00000171574,0.013571081
ENSG00000083828,0.133386218
ENSG00000198466,-0.272434152
ENSG00000269343,-0.157947349
ENSG00000189190,-0.034886866
ENSG00000166704,-0.079729744
ENSG00000167554,-0.080933028
ENSG00000213020,0.128667546
ENSG00000176024,0.107958639
ENSG00000142556,0.201715445
ENSG00000197619,0.141528137
ENSG00000204611,0.183944318
ENSG00000197483,-0.2026612
ENSG00000198093,0.06060329
ENSG00000197497,0.018216765
ENSG00000198046,0.024258917
ENSG00000166770,-0.157807443
ENSG00000083814,0.072655966
ENSG00000197928,-0.100615176
ENSG00000167562,0.215799134
ENSG00000242779,0.30974689
ENSG00000197951,0.09065152
ENSG00000186230,0.269100838
ENSG00000160336,0.23636268
ENSG00000196417,0.135746741
ENSG00000196214,-0.087921063
ENSG00000197128,0.173448679
ENSG00000152439,0.1571096
ENSG00000152443,0.140393494
ENSG00000179922,-0.23364932
ENSG00000142409,-0.019537074
ENSG00000278129,0.10545967
ENSG00000204524,0.371087378
ENSG00000198482,0.288997293
ENSG00000198346,0.388047876
ENSG00000204514,-0.393300551
ENSG00000180257,0.101292478
ENSG00000167766,-0.218578917
ENSG00000127903,-0.136846128
ENSG00000196267,0.037216091
ENSG00000152475,-0.175278576
ENSG00000197608,-0.053503118
ENSG00000213799,0.577770325
ENSG00000261221,-0.224490677
ENSG00000221923,0.065202987
ENSG00000152467,-0.199100931
ENSG00000121413,0.073609179
ENSG00000182318,-0.067541707
ENSG00000131848,-0.24049546
ENSG00000131043,-0.012251046
ENSG00000100997,-0.29590974
ENSG00000154930,-0.050430935
ENSG00000131069,-0.181760467
ENSG00000149451,0.020132308
ENSG00000171873,0.462056542
ENSG00000101444,0.072827992
ENSG00000132623,0.108186427
ENSG00000125843,-0.014545623
ENSG00000101474,0.338196994
ENSG00000171456,0.111492569
ENSG00000088812,-0.03733994
ENSG00000171552,-0.004661473
ENSG00000125864,-0.456128576
ENSG00000125845,0.121901042
ENSG00000125997,-0.19986504
ENSG00000132640,-0.067760917
ENSG00000088854,-0.057917082
ENSG00000198547,-0.573470249
ENSG00000101220,0.219163151
ENSG00000078699,0.016257635
ENSG00000101331,-0.025897797
ENSG00000125810,0.724856358
ENSG00000101224,0.030707549
ENSG00000101391,-0.102145204
ENSG00000101290,0.224733904
ENSG00000125817,-0.119174231
ENSG00000126001,-0.061525564
ENSG00000089199,0.584750429
ENSG00000101421,0.034163367
ENSG00000149600,-0.117411747
ENSG00000214078,-0.109556593
ENSG00000088766,-0.127838594
ENSG00000101343,0.362381242
ENSG00000101439,-0.175479448
ENSG00000198171,0.205747278
ENSG00000080845,-0.053747915
ENSG00000088305,-0.317207305
ENSG00000125868,0.028595656
ENSG00000125821,-0.262278587
ENSG00000149599,-0.371969534
ENSG00000125971,-0.05539516
ENSG00000089091,-0.295070163
ENSG00000101412,-0.375386923
ENSG00000088881,-0.095329196
ENSG00000088298,-0.225557027
ENSG00000125977,0.22611064
ENSG00000242372,0.048202852
ENSG00000197586,-0.04008127
ENSG00000088367,-0.035153848
ENSG00000125991,-0.044114818
ENSG00000089048,0.286389975
ENSG00000125804,-0.018439048
ENSG00000175170,0.041684164
ENSG00000215251,0.44802206
ENSG00000088340,-0.666641219
ENSG00000101311,0.034049819
ENSG00000088832,-0.014003167
ENSG00000125848,0.311211442
ENSG00000149531,-0.040213893
ENSG00000282826,0.118518725
ENSG00000226608,-0.045461149
ENSG00000131067,-0.031566919
ENSG00000101003,-0.047718341
ENSG00000125772,-0.286644802
ENSG00000100983,-0.419088097
ENSG00000125812,-0.063669854
ENSG00000101336,0.11317385
ENSG00000101294,-0.087570833
ENSG00000132622,0.232604125
ENSG00000125968,0.032658907
ENSG00000101365,0.092108356
ENSG00000173404,0.057321616
ENSG00000078747,0.185613221
ENSG00000125877,-0.385551063
ENSG00000101384,0.265888422
ENSG00000149474,-6.06E-05
ENSG00000089177,-0.018552982
ENSG00000101350,0.057649409
ENSG00000088970,-0.129027868
ENSG00000232712,-0.473209413
ENSG00000125869,-0.519587729
ENSG00000179935,0.447006156
ENSG00000205181,0.238244593
ENSG00000205611,-0.226563341
ENSG00000279082,0.005539239
ENSG00000275491,0.656246734
ENSG00000088899,0.081938343
ENSG00000172264,0.066317804
ENSG00000101460,-0.216075988
ENSG00000101367,0.11653871
ENSG00000088888,-0.165067086
ENSG00000125885,0.55684981
ENSG00000125871,0.007374759
ENSG00000125863,-0.000273222
ENSG00000125966,0.047886266
ENSG00000126005,-0.313991195
ENSG00000125901,-0.10271918
ENSG00000078814,-0.321779472
ENSG00000101335,0.186866735
ENSG00000173418,-0.143538848
ENSG00000170191,0.194502775
ENSG00000125814,0.039421895
ENSG00000198646,-0.035098974
ENSG00000101247,-0.086796039
ENSG00000125967,-0.212168421
ENSG00000244005,-0.16832843
ENSG00000101004,0.025501016
ENSG00000125820,0.131908358
ENSG00000197183,0.057975103
ENSG00000101361,0.014372393
ENSG00000260032,-0.02299598
ENSG00000088833,-0.10849306
ENSG00000132661,0.042792177
ENSG00000101349,0.006316679
ENSG00000125779,0.372964578
ENSG00000243961,-0.002621396
ENSG00000132635,-0.015020207
ENSG00000132646,0.090354732
ENSG00000125851,-0.20130433
ENSG00000088356,0.004847941
ENSG00000101327,-0.052979747
ENSG00000025293,0.225521079
ENSG00000101464,-0.103284648
ENSG00000126003,-0.160136966
ENSG00000182621,0.072483768
ENSG00000101333,0.366747454
ENSG00000101346,-0.087346989
ENSG00000132664,-0.255083228
ENSG00000171867,0.097932337
ENSG00000101000,0.057781437
ENSG00000132670,0.056557612
ENSG00000101417,-0.103498745
ENSG00000100994,-0.132813223
ENSG00000188559,0.054098948
ENSG00000125970,-0.205716441
ENSG00000101265,-0.007174139
ENSG00000089050,0.122736976
ENSG00000244462,0.080454159
ENSG00000131051,-0.16951516
ENSG00000132669,0.280551351
ENSG00000101236,0.23142068
ENSG00000125995,-0.218565309
ENSG00000227063,0.27777111
ENSG00000125844,0.032926054
ENSG00000171222,-0.27585938
ENSG00000125775,-0.196041044
ENSG00000234684,-0.236973182
ENSG00000101310,0.278178028
ENSG00000088827,0.463790158
ENSG00000198053,0.115902159
ENSG00000196209,0.462428505
ENSG00000089057,-0.145361627
ENSG00000185052,-0.219880718
ENSG00000088836,0.158177586
ENSG00000149346,-0.13907807
ENSG00000232388,-0.150648039
ENSG00000088826,0.155819727
ENSG00000132639,0.00475153
ENSG00000227906,0.237684528
ENSG00000101298,-0.189437665
ENSG00000125835,-0.07394444
ENSG00000125870,-0.159072747
ENSG00000101400,-0.157167797
ENSG00000089006,-0.1862579
ENSG00000061656,-0.083453008
ENSG00000101222,0.489451771
ENSG00000172296,0.313345664
ENSG00000125834,0.026157463
ENSG00000101463,-0.115724057
ENSG00000089123,-0.150528914
ENSG00000118707,0.044503867
ENSG00000178726,0.580805388
ENSG00000101337,-0.05733061
ENSG00000149488,-0.083760133
ENSG00000089063,-0.134601231
ENSG00000125827,0.080637436
ENSG00000078804,-0.280289367
ENSG00000088325,0.144624575
ENSG00000089195,0.108937506
ENSG00000100991,-0.110516767
ENSG00000235217,0.137531444
ENSG00000131044,-0.078416141
ENSG00000185019,-0.265676157
ENSG00000101019,-0.22984499
ENSG00000215305,-0.001785095
ENSG00000100987,-0.128199722
ENSG00000260903,-0.148052816
ENSG00000088930,-0.032262998
ENSG00000125846,-0.349472136
ENSG00000130684,-0.286920174
ENSG00000213742,-0.455559808
ENSG00000131061,-0.207083251
ENSG00000088876,-0.155431788
ENSG00000101473,0.067540367
ENSG00000101442,-0.030949509
ENSG00000196839,0.205181839
ENSG00000101126,0.131302787
ENSG00000259456,-0.054459445
ENSG00000130706,0.093189925
ENSG00000101199,-0.082514537
ENSG00000124198,0.152626627
ENSG00000101246,-0.112235542
ENSG00000124172,-0.267828088
ENSG00000054793,0.123574898
ENSG00000087586,-0.077124633
ENSG00000158470,0.031677522
ENSG00000064787,-0.263667058
ENSG00000124243,-0.075874277
ENSG00000166619,-0.195201271
ENSG00000101144,0.011940883
