Gene1,Gene2,Score
ENSG00000105323,ENSG00000136997,0.979164
ENSG00000196586,ENSG00000136997,0.989982
ENSG00000136997,ENSG00000125844,0.977849
ENSG00000136997,ENSG00000148660,0.991875
ENSG00000136997,ENSG00000166333,0.975608
ENSG00000258947,ENSG00000136997,0.997653
ENSG00000131051,ENSG00000136997,0.997192
ENSG00000011304,ENSG00000136997,0.986575
ENSG00000100412,ENSG00000136997,0.993475
ENSG00000198242,ENSG00000136997,0.955659
ENSG00000136997,ENSG00000100129,0.954759
ENSG00000062485,ENSG00000136997,0.99458
ENSG00000136997,ENSG00000125944,0.982974
ENSG00000143156,ENSG00000136997,0.998564
ENSG00000115091,ENSG00000136997,0.966532
ENSG00000136997,ENSG00000143621,0.998604
ENSG00000136997,ENSG00000110880,0.992119
ENSG00000132341,ENSG00000136997,0.995079
ENSG00000135316,ENSG00000136997,0.977493
ENSG00000196498,ENSG00000136997,0.99379
ENSG00000136997,ENSG00000075785,0.967223
ENSG00000099901,ENSG00000136997,0.989189
ENSG00000160211,ENSG00000136997,0.974122
ENSG00000136997,ENSG00000150768,0.99608
ENSG00000144635,ENSG00000136997,0.997638
ENSG00000136997,ENSG00000149948,0.99065
ENSG00000101109,ENSG00000136997,0.963656
ENSG00000136997,ENSG00000186298,0.998109
ENSG00000136997,ENSG00000020922,0.989426
ENSG00000100902,ENSG00000136997,0.958396
ENSG00000136997,ENSG00000169045,0.986802
ENSG00000136997,ENSG00000073111,0.999343
ENSG00000205937,ENSG00000136997,0.974954
ENSG00000136997,ENSG00000132153,0.962705
ENSG00000241973,ENSG00000136997,0.972346
ENSG00000108654,ENSG00000136997,0.998422
ENSG00000136997,ENSG00000136450,0.971541
ENSG00000181610,ENSG00000136997,0.962331
ENSG00000154473,ENSG00000136997,0.982711
ENSG00000131467,ENSG00000136997,0.995683
ENSG00000083845,ENSG00000136997,0.953816
ENSG00000105640,ENSG00000136997,0.959721
ENSG00000136997,ENSG00000077312,0.971716
ENSG00000197879,ENSG00000136997,0.985055
ENSG00000108671,ENSG00000136997,0.995761
ENSG00000136997,ENSG00000102753,0.993922
ENSG00000148606,ENSG00000136997,0.982698
ENSG00000136997,ENSG00000152795,0.957108
ENSG00000136997,ENSG00000206560,0.980741
ENSG00000130429,ENSG00000136997,0.98101
ENSG00000171453,ENSG00000136997,0.993476
ENSG00000117360,ENSG00000136997,0.984839
ENSG00000104980,ENSG00000136997,0.959809
ENSG00000136997,ENSG00000113648,0.956951
ENSG00000136997,ENSG00000116752,0.970295
ENSG00000136997,ENSG00000171490,0.959318
ENSG00000144021,ENSG00000136997,0.999895
ENSG00000149480,ENSG00000136997,0.971308
ENSG00000136997,ENSG00000115419,0.992167
ENSG00000136997,ENSG00000112984,0.997371
ENSG00000125166,ENSG00000136997,0.985408
ENSG00000135046,ENSG00000136997,0.972724
ENSG00000136997,ENSG00000185479,0.983707
ENSG00000111640,ENSG00000136997,0.971929
ENSG00000136997,ENSG00000114353,0.969574
ENSG00000005022,ENSG00000136997,0.997151
ENSG00000111057,ENSG00000136997,0.963338
ENSG00000136997,ENSG00000110955,0.953055
ENSG00000163220,ENSG00000136997,0.976754
ENSG00000136997,ENSG00000181163,0.996255
ENSG00000111716,ENSG00000136997,0.965963
ENSG00000096384,ENSG00000136997,0.989777
ENSG00000136997,ENSG00000131828,0.994914
ENSG00000136997,ENSG00000026025,0.996292
ENSG00000084207,ENSG00000136997,0.966076
ENSG00000135486,ENSG00000136997,0.994075
ENSG00000131876,ENSG00000136997,0.981677
ENSG00000143799,ENSG00000136997,0.998722
ENSG00000109971,ENSG00000136997,0.98534
ENSG00000168291,ENSG00000136997,0.99584
ENSG00000070756,ENSG00000136997,0.960408
ENSG00000132646,ENSG00000136997,0.997857
ENSG00000047410,ENSG00000136997,0.996614
ENSG00000067225,ENSG00000136997,0.979387
ENSG00000136997,ENSG00000166598,0.96127
ENSG00000104824,ENSG00000136997,0.978414
ENSG00000136997,ENSG00000173801,0.977082
ENSG00000140988,ENSG00000136997,0.981891
ENSG00000184357,ENSG00000136997,0.957013
ENSG00000187837,ENSG00000136997,0.966464
ENSG00000173110,ENSG00000136997,0.998591
ENSG00000136997,ENSG00000137309,0.951933
ENSG00000136997,ENSG00000154229,0.974664
ENSG00000162909,ENSG00000136997,0.976461
ENSG00000147604,ENSG00000136997,0.958672
ENSG00000156515,ENSG00000136997,0.982807
ENSG00000113368,ENSG00000136997,0.970687
ENSG00000122566,ENSG00000136997,0.989453
ENSG00000116560,ENSG00000136997,0.969076
ENSG00000149273,ENSG00000136997,0.989878
ENSG00000167325,ENSG00000136997,0.995427
ENSG00000136997,ENSG00000152234,0.960698
ENSG00000136997,ENSG00000147065,0.981291
ENSG00000136997,ENSG00000130816,0.973323
ENSG00000136997,ENSG00000063244,0.989758
ENSG00000132383,ENSG00000136997,0.996968
ENSG00000167004,ENSG00000136997,0.985629
ENSG00000105568,ENSG00000136997,0.990653
ENSG00000136997,ENSG00000171848,0.986145
ENSG00000136997,ENSG00000141480,0.966359
ENSG00000136997,ENSG00000163682,0.980838
ENSG00000136997,ENSG00000170759,0.996366
ENSG00000104738,ENSG00000136997,0.996799
ENSG00000136997,ENSG00000100297,0.998194
ENSG00000182199,ENSG00000136997,0.952915
ENSG00000167085,ENSG00000136997,0.993791
ENSG00000126883,ENSG00000136997,0.98249
ENSG00000136997,ENSG00000174444,0.984308
ENSG00000136997,ENSG00000119689,0.994633
ENSG00000147274,ENSG00000136997,0.974947
ENSG00000141543,ENSG00000136997,0.972362
ENSG00000136997,ENSG00000105372,0.978353
ENSG00000100316,ENSG00000136997,0.976553
ENSG00000136997,ENSG00000115415,0.987142
ENSG00000039123,ENSG00000136997,0.981592
ENSG00000188739,ENSG00000136997,0.981721
ENSG00000136997,ENSG00000136942,0.958345
ENSG00000007168,ENSG00000136997,0.983731
ENSG00000034152,ENSG00000136997,0.993001
ENSG00000122406,ENSG00000136997,0.979767
ENSG00000124614,ENSG00000136997,0.981177
ENSG00000102119,ENSG00000136997,0.9719
ENSG00000114416,ENSG00000136997,0.986004
ENSG00000136997,ENSG00000103035,0.996227
ENSG00000136997,ENSG00000170144,0.984276
ENSG00000099783,ENSG00000136997,0.989672
ENSG00000136997,ENSG00000114030,0.99151
ENSG00000136997,ENSG00000138160,0.99414
ENSG00000116489,ENSG00000136997,0.951706
ENSG00000136997,ENSG00000131473,0.974346
ENSG00000159352,ENSG00000136997,0.993711
ENSG00000136997,ENSG00000126945,0.970849
ENSG00000136997,ENSG00000242372,0.991743
ENSG00000175029,ENSG00000136997,0.992523
ENSG00000104408,ENSG00000136997,0.987184
ENSG00000136997,ENSG00000145425,0.978106
ENSG00000171863,ENSG00000136997,0.985784
ENSG00000136997,ENSG00000213639,0.998554
ENSG00000100764,ENSG00000136997,0.992172
ENSG00000142937,ENSG00000136997,0.952814
ENSG00000136997,ENSG00000105193,0.954033
ENSG00000136997,ENSG00000164587,0.981098
ENSG00000136997,ENSG00000110700,0.980512
ENSG00000136997,ENSG00000182004,0.9553
ENSG00000167088,ENSG00000136997,0.952638
ENSG00000136997,ENSG00000125743,0.97203
ENSG00000136997,ENSG00000137154,0.996659
ENSG00000136997,ENSG00000125691,0.984271
ENSG00000118181,ENSG00000136997,0.980979
ENSG00000172354,ENSG00000136997,0.957592
ENSG00000196262,ENSG00000136997,0.95529
ENSG00000136997,ENSG00000164924,0.994208
ENSG00000204435,ENSG00000136997,0.991213
ENSG00000136997,ENSG00000188229,0.995527
ENSG00000136997,ENSG00000112081,0.951893
ENSG00000077150,ENSG00000136997,0.995888
ENSG00000136997,ENSG00000115306,0.99504
ENSG00000171824,ENSG00000136997,0.973404
ENSG00000136997,ENSG00000137807,0.999665
ENSG00000124610,ENSG00000136997,0.983997
ENSG00000136997,ENSG00000089009,0.95292
ENSG00000136997,ENSG00000169398,0.961835
ENSG00000136997,ENSG00000163932,0.977178
ENSG00000136997,ENSG00000135829,0.98474
ENSG00000136997,ENSG00000037474,0.978007
ENSG00000162521,ENSG00000136997,0.998609
ENSG00000136997,ENSG00000124942,0.9784
ENSG00000117399,ENSG00000136997,0.998135
ENSG00000183431,ENSG00000136997,0.953078
ENSG00000136997,ENSG00000129351,0.98085
ENSG00000136997,ENSG00000127191,0.954978
ENSG00000122565,ENSG00000136997,0.978405
ENSG00000077380,ENSG00000136997,0.997081
ENSG00000136997,ENSG00000143514,0.96804
ENSG00000198563,ENSG00000136997,0.981334
ENSG00000112578,ENSG00000136997,0.973946
ENSG00000175216,ENSG00000136997,0.962115
ENSG00000136997,ENSG00000138668,0.974925
ENSG00000107581,ENSG00000136997,0.974399
ENSG00000136997,ENSG00000128591,0.988379
ENSG00000076003,ENSG00000136997,0.997813
ENSG00000013364,ENSG00000136997,0.954394
ENSG00000136997,ENSG00000064012,0.992916
ENSG00000136997,ENSG00000137497,0.998317
ENSG00000179041,ENSG00000136997,0.980818
ENSG00000066044,ENSG00000136997,0.993734
ENSG00000136997,ENSG00000065243,0.957384
ENSG00000075618,ENSG00000136997,0.974455
ENSG00000136997,ENSG00000163565,0.987147
ENSG00000155827,ENSG00000136997,0.984475
ENSG00000136997,ENSG00000184634,0.989392
ENSG00000136997,ENSG00000139116,0.97316
ENSG00000136997,ENSG00000183684,0.978183
ENSG00000111530,ENSG00000136997,0.978629
ENSG00000108592,ENSG00000136997,0.982253
ENSG00000066279,ENSG00000136997,0.962636
ENSG00000141564,ENSG00000136997,0.965009
ENSG00000105618,ENSG00000136997,0.987439
ENSG00000136997,ENSG00000165699,0.973049
ENSG00000113522,ENSG00000136997,0.994511
ENSG00000005007,ENSG00000136997,0.962786
ENSG00000126216,ENSG00000136997,0.994917
ENSG00000278259,ENSG00000136997,0.971485
ENSG00000136997,ENSG00000078747,0.960369
ENSG00000136997,ENSG00000239306,0.976596
ENSG00000136997,ENSG00000010017,0.953804
ENSG00000136997,ENSG00000096401,0.99554
ENSG00000136997,ENSG00000176014,0.995686
ENSG00000136997,ENSG00000137285,0.996278
ENSG00000136997,ENSG00000156697,0.951783
ENSG00000136997,ENSG00000120437,0.954718
ENSG00000136997,ENSG00000164134,0.961639
ENSG00000156374,ENSG00000136997,0.98829
ENSG00000155438,ENSG00000136997,0.950518
ENSG00000161800,ENSG00000136997,0.996099
ENSG00000136997,ENSG00000215305,0.966389
ENSG00000136997,ENSG00000161956,0.975965
ENSG00000134014,ENSG00000136997,0.967576
ENSG00000136997,ENSG00000100888,0.97078
ENSG00000136997,ENSG00000011426,0.997429
ENSG00000136997,ENSG00000165732,0.991745
ENSG00000088205,ENSG00000136997,0.972222
ENSG00000145220,ENSG00000136997,0.976658
ENSG00000136997,ENSG00000154832,0.950501
ENSG00000136997,ENSG00000100109,0.954098
ENSG00000136997,ENSG00000094631,0.994844
ENSG00000162231,ENSG00000136997,0.97351
ENSG00000136997,ENSG00000132912,0.992688
ENSG00000136997,ENSG00000123908,0.965271
ENSG00000110107,ENSG00000136997,0.986916
ENSG00000185627,ENSG00000136997,0.996067
ENSG00000136997,ENSG00000141030,0.955401
ENSG00000136997,ENSG00000116830,0.993275
ENSG00000136997,ENSG00000167978,0.983696
ENSG00000136997,ENSG00000170515,0.972422
ENSG00000136997,ENSG00000083520,0.954109
ENSG00000136997,ENSG00000054118,0.959795
ENSG00000055044,ENSG00000136997,0.974899
ENSG00000136997,ENSG00000165416,0.953516
ENSG00000137076,ENSG00000136997,0.96716
ENSG00000136997,ENSG00000135723,0.967956
ENSG00000082701,ENSG00000140379,0.973121
ENSG00000164867,ENSG00000119383,0.952622
ENSG00000160803,ENSG00000129084,0.998079
ENSG00000100567,ENSG00000160803,0.98868
ENSG00000160803,ENSG00000041357,0.992519
ENSG00000160803,ENSG00000143106,0.997921
ENSG00000100902,ENSG00000160803,0.996554
ENSG00000160803,ENSG00000101182,0.998431
ENSG00000160803,ENSG00000008018,0.998624
ENSG00000275903,ENSG00000160803,0.99826
ENSG00000100804,ENSG00000160803,0.998545
ENSG00000160803,ENSG00000100764,0.995932
ENSG00000161057,ENSG00000160803,0.992596
ENSG00000165916,ENSG00000160803,0.974898
ENSG00000160803,ENSG00000087191,0.974727
ENSG00000160803,ENSG00000100519,0.996852
ENSG00000173692,ENSG00000160803,0.999036
ENSG00000108671,ENSG00000160803,0.997483
ENSG00000160803,ENSG00000197170,0.999162
ENSG00000160803,ENSG00000185627,0.999119
ENSG00000115233,ENSG00000160803,0.998106
ENSG00000108344,ENSG00000160803,0.998413
ENSG00000160803,ENSG00000163636,0.998376
ENSG00000099341,ENSG00000160803,0.993743
ENSG00000171791,ENSG00000079999,0.983492
ENSG00000118503,ENSG00000109819,0.974894
ENSG00000166164,ENSG00000145675,0.951508
ENSG00000078900,ENSG00000177606,0.999361
ENSG00000181852,ENSG00000187164,0.991807
ENSG00000181852,ENSG00000129245,0.996904
ENSG00000181852,ENSG00000184047,0.981052
ENSG00000103540,ENSG00000181852,0.991741
ENSG00000181852,ENSG00000196924,0.994558
ENSG00000171105,ENSG00000181852,0.987502
ENSG00000181852,ENSG00000117650,0.992343
ENSG00000181852,ENSG00000123159,0.994717
ENSG00000171862,ENSG00000143727,0.967571
ENSG00000121691,ENSG00000171862,0.987321
ENSG00000096060,ENSG00000171862,0.979429
ENSG00000197879,ENSG00000136807,0.965456
ENSG00000136807,ENSG00000215301,0.989872
ENSG00000136807,ENSG00000124214,0.96931
ENSG00000170421,ENSG00000136807,0.983987
ENSG00000181163,ENSG00000136807,0.970381
ENSG00000136807,ENSG00000092199,0.963273
ENSG00000143799,ENSG00000136807,0.996536
ENSG00000196419,ENSG00000136807,0.970508
ENSG00000140988,ENSG00000136807,0.969388
ENSG00000115053,ENSG00000136807,0.988744
ENSG00000113368,ENSG00000136807,0.977779
ENSG00000136807,ENSG00000116560,0.988711
ENSG00000011304,ENSG00000136807,0.971908
ENSG00000136807,ENSG00000089280,0.997355
ENSG00000136807,ENSG00000126883,0.960498
ENSG00000136807,ENSG00000188739,0.981354
ENSG00000124614,ENSG00000136807,0.957292
ENSG00000136807,ENSG00000099783,0.988456
ENSG00000136807,ENSG00000160710,0.950416
ENSG00000136807,ENSG00000100138,0.982708
ENSG00000172531,ENSG00000136807,0.967708
ENSG00000136807,ENSG00000132341,0.954995
ENSG00000136807,ENSG00000125691,0.958294
ENSG00000182944,ENSG00000136807,0.978326
ENSG00000135829,ENSG00000136807,0.956211
ENSG00000129351,ENSG00000136807,0.950657
ENSG00000122565,ENSG00000136807,0.963763
ENSG00000136807,ENSG00000075292,0.982017
ENSG00000136807,ENSG00000108424,0.969513
ENSG00000136807,ENSG00000179041,0.978663
ENSG00000136807,ENSG00000147140,0.988352
ENSG00000203852,ENSG00000136807,0.991076
ENSG00000183684,ENSG00000136807,0.986207
ENSG00000108592,ENSG00000136807,0.96656
ENSG00000239306,ENSG00000136807,0.955437
ENSG00000125970,ENSG00000136807,0.962069
ENSG00000136807,ENSG00000225921,0.953274
ENSG00000167978,ENSG00000136807,0.993695
ENSG00000136807,ENSG00000275714,0.994908
ENSG00000136807,ENSG00000188486,0.95609
ENSG00000075624,ENSG00000136807,0.970298
ENSG00000115415,ENSG00000136807,0.991016
ENSG00000137154,ENSG00000136807,0.954999
ENSG00000055130,ENSG00000113851,0.98374
ENSG00000113558,ENSG00000113851,0.979388
ENSG00000102003,ENSG00000115194,0.988416
ENSG00000141510,ENSG00000181222,0.998291
ENSG00000145675,ENSG00000105851,0.993621
ENSG00000108559,ENSG00000141510,0.984175
ENSG00000141510,ENSG00000115524,0.973145
ENSG00000141510,ENSG00000147677,0.957941
ENSG00000141510,ENSG00000100324,0.991405
ENSG00000141510,ENSG00000157020,0.984612
ENSG00000141510,ENSG00000130640,0.962332
ENSG00000141510,ENSG00000104408,0.997203
ENSG00000131876,ENSG00000141510,0.977312
ENSG00000142676,ENSG00000149311,0.957864
ENSG00000141510,ENSG00000110958,0.983525
ENSG00000141510,ENSG00000171497,0.964725
ENSG00000175203,ENSG00000141510,0.99485
ENSG00000148303,ENSG00000175634,0.987065
ENSG00000175634,ENSG00000197958,0.964306
ENSG00000175634,ENSG00000100316,0.977284
ENSG00000175634,ENSG00000165732,0.962113
ENSG00000175634,ENSG00000163682,0.983331
ENSG00000198755,ENSG00000175634,0.971311
ENSG00000175634,ENSG00000134419,0.96203
ENSG00000175634,ENSG00000144713,0.965251
ENSG00000175634,ENSG00000131469,0.959708
ENSG00000175634,ENSG00000147604,0.959303
ENSG00000175634,ENSG00000142676,0.9849
ENSG00000175634,ENSG00000147403,0.969366
ENSG00000111276,ENSG00000175166,0.986179
ENSG00000116584,ENSG00000186868,0.969276
ENSG00000116584,ENSG00000130479,0.987537
ENSG00000168918,ENSG00000075413,0.981608
ENSG00000163565,ENSG00000175104,0.982392
ENSG00000140740,ENSG00000109180,0.974765
ENSG00000131143,ENSG00000109180,0.981978
ENSG00000109180,ENSG00000145247,0.997047
ENSG00000092531,ENSG00000174775,0.987548
ENSG00000176105,ENSG00000174775,0.974576
ENSG00000174775,ENSG00000186575,0.98072
ENSG00000198793,ENSG00000174775,0.992423
ENSG00000163399,ENSG00000174775,0.96486
ENSG00000035499,ENSG00000174775,0.955897
ENSG00000174775,ENSG00000132849,0.976048
ENSG00000174775,ENSG00000197822,0.974154
ENSG00000075785,ENSG00000174775,0.969184
ENSG00000174775,ENSG00000146648,0.991049
ENSG00000174775,ENSG00000124198,0.970709
ENSG00000047932,ENSG00000174775,0.95878
ENSG00000204525,ENSG00000174775,0.967523
ENSG00000174233,ENSG00000174775,0.95088
ENSG00000174775,ENSG00000136754,0.990356
ENSG00000103496,ENSG00000174775,0.997214
ENSG00000174775,ENSG00000066777,0.9628
ENSG00000024422,ENSG00000174775,0.97967
ENSG00000174775,ENSG00000142949,0.991283
ENSG00000174775,ENSG00000137312,0.992061
ENSG00000161203,ENSG00000174775,0.982057
ENSG00000220205,ENSG00000174775,0.989099
ENSG00000174775,ENSG00000138279,0.984644
ENSG00000174775,ENSG00000168036,0.986704
ENSG00000174775,ENSG00000123124,0.983133
ENSG00000174775,ENSG00000123240,0.995866
ENSG00000156052,ENSG00000174775,0.993968
ENSG00000133703,ENSG00000186575,0.972925
ENSG00000133703,ENSG00000198793,0.968843
ENSG00000197122,ENSG00000133703,0.996558
ENSG00000119487,ENSG00000133703,0.980327
ENSG00000112759,ENSG00000133703,0.961724
ENSG00000133703,ENSG00000132849,0.966486
ENSG00000197822,ENSG00000133703,0.950784
ENSG00000133703,ENSG00000146904,0.976592
ENSG00000151276,ENSG00000133703,0.978634
ENSG00000133703,ENSG00000103415,0.966538
ENSG00000174233,ENSG00000133703,0.982764
ENSG00000148175,ENSG00000133703,0.971114
ENSG00000078747,ENSG00000133703,0.965513
ENSG00000133703,ENSG00000057294,0.956322
ENSG00000133703,ENSG00000165699,0.984704
ENSG00000133703,ENSG00000023839,0.953309
ENSG00000133703,ENSG00000145362,0.958432
ENSG00000133703,ENSG00000156711,0.97372
ENSG00000107758,ENSG00000133703,0.96047
ENSG00000213281,ENSG00000135823,0.989235
ENSG00000186575,ENSG00000213281,0.969613
ENSG00000198793,ENSG00000213281,0.986554
ENSG00000213281,ENSG00000197122,0.984152
ENSG00000213281,ENSG00000106299,0.987827
ENSG00000083857,ENSG00000213281,0.977656
ENSG00000047932,ENSG00000213281,0.962086
ENSG00000151276,ENSG00000213281,0.974085
ENSG00000213281,ENSG00000130669,0.950039
ENSG00000213281,ENSG00000103415,0.981811
ENSG00000166225,ENSG00000213281,0.976388
ENSG00000173898,ENSG00000213281,0.954894
ENSG00000166313,ENSG00000213281,0.965021
ENSG00000213281,ENSG00000134250,0.962389
ENSG00000213281,ENSG00000203852,0.965
ENSG00000106299,ENSG00000174775,0.985751
ENSG00000119487,ENSG00000174775,0.98529
ENSG00000213281,ENSG00000119487,0.981833
ENSG00000126581,ENSG00000198793,0.989259
ENSG00000198793,ENSG00000198382,0.986111
ENSG00000196455,ENSG00000198793,0.970052
ENSG00000078142,ENSG00000198793,0.985285
ENSG00000198793,ENSG00000145016,0.975745
ENSG00000141564,ENSG00000198382,0.978021
ENSG00000075785,ENSG00000198382,0.989814
ENSG00000171843,ENSG00000275714,0.968558
ENSG00000122545,ENSG00000094631,0.955255
ENSG00000110092,ENSG00000177606,0.996026
ENSG00000147443,ENSG00000010810,0.984236
ENSG00000103653,ENSG00000147443,0.990725
ENSG00000149554,ENSG00000073111,0.999177
ENSG00000104738,ENSG00000149554,0.998289
ENSG00000100297,ENSG00000149554,0.998033
ENSG00000149554,ENSG00000076003,0.998605
ENSG00000149554,ENSG00000166508,0.997882
ENSG00000121879,ENSG00000173039,0.988578
ENSG00000089280,ENSG00000127616,0.975369
ENSG00000066117,ENSG00000089280,0.965889
ENSG00000141380,ENSG00000089280,0.975606
ENSG00000089280,ENSG00000099956,0.973465
ENSG00000105401,ENSG00000167658,0.950754
ENSG00000105401,ENSG00000117450,0.972898
ENSG00000196419,ENSG00000276410,0.983372
ENSG00000274641,ENSG00000276410,0.997376
ENSG00000197903,ENSG00000276410,0.999434
ENSG00000276410,ENSG00000124635,0.997795
ENSG00000276410,ENSG00000164032,0.996542
ENSG00000187555,ENSG00000276410,0.985716
ENSG00000276410,ENSG00000141867,0.993105
ENSG00000276410,ENSG00000203852,0.997222
ENSG00000104738,ENSG00000276410,0.988188
