ID,logFC_CBE_Mayo,custom_direction_CBE_Mayo,logFC_TCX_Mayo,direction_TCX_Mayo
ENSG00000162430,-0.091016298,NONE,0.278212534,UP
ENSG00000130766,0.13530892,NONE,0.283557861,UP
ENSG00000183431,0.000913071,NONE,-0.006574665,NONE
ENSG00000175793,NA,NA,NA,NA
ENSG00000116560,-0.196311092,NONE,-0.072061014,NONE
ENSG00000142669,0.108785979,NONE,0.105038476,NONE
ENSG00000214193,-0.078325079,NONE,-0.242521889,NONE
ENSG00000117394,0.379802224,UP,0.523706552,UP
ENSG00000227533,-0.336345072,Down,-0.266376992,DOWN
ENSG00000158014,NA,NA,NA,NA
ENSG00000196517,0.243578259,NONE,0.475073389,UP
ENSG00000090020,-0.299716099,Down,-0.25027059,NONE
ENSG00000171790,0.577071538,UP,0.22453614,NONE
ENSG00000084070,-0.091225756,NONE,-0.257880574,NONE
ENSG00000163866,-0.00892119,NONE,-0.148764181,NONE
ENSG00000130768,0.362181611,NONE,-0.313689674,NONE
ENSG00000197989,-0.050009462,NONE,-0.097086047,NONE
ENSG00000242125,0.114132876,NONE,0.083307364,NONE
ENSG00000163877,0.00298261,NONE,-0.013315924,NONE
ENSG00000200087,NA,NA,NA,NA
ENSG00000060688,-0.070677046,NONE,-0.102439694,NONE
ENSG00000228589,0.295874694,UP,0.266135763,UP
ENSG00000133226,-0.227950781,NONE,-0.219116745,NONE
ENSG00000188529,0.077493855,NONE,0.077141853,NONE
ENSG00000116350,-0.005975925,NONE,0.015048211,NONE
ENSG00000126091,-0.600090326,Down,-0.333576641,DOWN
ENSG00000196182,0.026456178,NONE,0.296956082,UP
ENSG00000117632,-0.100455857,NONE,-0.219957808,NONE
ENSG00000001460,-0.179245735,NONE,-0.181464388,NONE
ENSG00000117758,-0.124715288,NONE,-0.109216991,NONE
ENSG00000177868,-0.092781291,NONE,0.042693667,NONE
ENSG00000117614,0.004448555,NONE,0.065417985,NONE
ENSG00000162520,0.357365728,UP,0.817697752,UP
ENSG00000142765,0.081247586,NONE,0.346180258,UP
ENSG00000198198,-0.209740796,NONE,-0.01148483,NONE
ENSG00000120656,0.044155371,NONE,0.141262779,NONE
ENSG00000204219,0.157822307,NONE,0.536879157,UP
ENSG00000092850,0.274419503,UP,0.088763828,NONE
ENSG00000070759,-0.04024272,NONE,0.029912338,NONE
ENSG00000116819,-0.158649613,NONE,-0.25566675,NONE
ENSG00000130775,0.18948931,NONE,-0.067548835,NONE
ENSG00000054118,-0.070606961,NONE,-0.058612914,NONE
ENSG00000066056,0.387404213,UP,0.418468844,UP
ENSG00000142910,0.403136117,UP,0.491009235,UP
ENSG00000179178,-0.562153363,Down,-0.624041138,DOWN
ENSG00000253304,0.551580403,UP,0.514330588,UP
ENSG00000186501,-0.306185106,Down,-0.225093231,NONE
ENSG00000160055,-0.110770488,NONE,-0.093779259,NONE
ENSG00000121775,-0.120599392,NONE,-0.060698498,NONE
ENSG00000183726,-0.083778289,NONE,0.026180703,NONE
ENSG00000126106,0.006545289,NONE,0.034956436,NONE
ENSG00000121900,0.136472778,NONE,0.215880041,NONE
ENSG00000159596,-0.280295405,Down,-0.018144883,NONE
ENSG00000132773,0.026576777,NONE,-0.07124532,NONE
ENSG00000054116,-0.077965446,NONE,-0.001467856,NONE
ENSG00000116525,-0.113509351,NONE,-0.096001175,NONE
ENSG00000158022,NA,NA,NA,NA
ENSG00000043514,-0.218940739,NONE,-0.11516485,NONE
ENSG00000180098,-0.046170486,NONE,-0.026188283,NONE
ENSG00000253368,-0.031410405,NONE,-0.32066825,DOWN
ENSG00000117472,-0.195125304,NONE,0.024716462,NONE
ENSG00000084652,0.030231607,NONE,0.096641128,NONE
ENSG00000158062,-0.510396848,Down,-0.229885722,NONE
ENSG00000173660,-0.004743497,NONE,-0.122066935,NONE
ENSG00000126088,-0.145559906,NONE,-0.032092709,NONE
ENSG00000183520,-0.110792236,NONE,-0.090731211,NONE
ENSG00000158195,-0.029311784,NONE,0.434630348,UP
ENSG00000142784,-0.118052466,NONE,0.056758646,NONE
ENSG00000158156,-0.050505017,NONE,0.362619079,UP
ENSG00000134684,-0.044675924,NONE,-0.049328889,NONE
ENSG00000065978,0.047230889,NONE,0.296224559,UP
ENSG00000196449,0.095495151,NONE,-0.096044716,NONE
ENSG00000198492,0.000502969,NONE,-0.05613623,NONE
ENSG00000160062,-0.088186171,NONE,-0.254383085,NONE
ENSG00000273274,0.281825385,UP,0.057933953,NONE
ENSG00000176261,-0.341333162,Down,-0.187992147,NONE
ENSG00000163874,-0.129761138,NONE,0.254744277,NONE
ENSG00000121766,-0.149402538,NONE,-0.207128647,NONE
ENSG00000204160,-0.1295535,NONE,0.063699019,NONE
ENSG00000187815,-0.055005372,NONE,-0.11476158,NONE
ENSG00000187801,0.172904211,NONE,-0.268725396,DOWN
ENSG00000084073,0.348645845,UP,0.451298927,UP
ENSG00000197056,0.009228815,NONE,0.084978887,NONE
ENSG00000146463,-0.00037605,NONE,-0.088338046,NONE
ENSG00000163867,-0.317685811,Down,-0.12545939,NONE
ENSG00000066185,-0.565000793,Down,-0.336570868,DOWN
ENSG00000160094,-0.23977723,NONE,-0.033651822,NONE
ENSG00000125945,0.220934154,NONE,0.085603521,NONE
ENSG00000249087,-0.058909549,NONE,-0.054862413,NONE
ENSG00000142684,NA,NA,NA,NA
ENSG00000117010,-0.057558049,NONE,0.020305015,NONE
ENSG00000164011,-0.320125365,Down,-0.003692855,NONE
ENSG00000121903,0.215663819,NONE,0.086809309,NONE
ENSG00000162415,-0.076058449,NONE,-0.021434681,NONE
ENSG00000198691,NA,NA,NA,NA
ENSG00000117528,-0.076674776,NONE,0.218001903,NONE
ENSG00000117054,-0.018597462,NONE,0.062847434,NONE
ENSG00000162390,-0.204098831,NONE,-0.101943654,NONE
ENSG00000117114,0.161643488,NONE,0.147886672,NONE
ENSG00000162618,0.531747556,UP,0.881988565,UP
ENSG00000186094,-0.416001309,Down,-0.542981511,DOWN
ENSG00000225623,NA,NA,NA,NA
ENSG00000162433,0.117405065,NONE,0.360864607,UP
ENSG00000154027,-0.241767178,NONE,-0.267867579,DOWN
ENSG00000088035,-0.315342093,Down,-0.072845588,NONE
ENSG00000132855,NA,NA,NA,NA
ENSG00000118454,-0.144866928,NONE,-0.152223132,NONE
ENSG00000137962,0.247159697,NONE,0.663251261,UP
ENSG00000154007,NA,NA,NA,NA
ENSG00000125703,-0.148896104,NONE,0.186720483,NONE
ENSG00000143032,0.126208572,NONE,0.018237956,NONE
ENSG00000137936,0.258991739,NONE,0.735352464,UP
ENSG00000142867,-0.142961588,NONE,0.078738031,NONE
ENSG00000162373,-0.052868884,NONE,-0.317292027,DOWN
ENSG00000137948,NA,NA,NA,NA
ENSG00000162399,0.409541305,UP,-0.222763624,NONE
ENSG00000189195,0.129417539,NONE,0.13506926,NONE
ENSG00000134717,-0.031992761,NONE,-0.14214437,NONE
ENSG00000162384,-0.35167165,Down,-0.132152868,NONE
ENSG00000162642,-0.143038147,NONE,-0.087457007,NONE
ENSG00000158966,0.141457403,NONE,0.569288702,UP
ENSG00000154222,-0.150776717,NONE,0.045691477,NONE
ENSG00000122483,-0.060305273,NONE,0.013950699,NONE
ENSG00000223745,-0.229084412,NONE,-0.288648487,DOWN
ENSG00000097046,-0.175317148,NONE,-0.202670786,NONE
ENSG00000123080,0.09129547,NONE,0.301270719,UP
ENSG00000016490,NA,NA,NA,NA
ENSG00000016602,-0.121933065,NONE,0.388280264,NONE
ENSG00000162368,0.022268799,NONE,0.030375881,NONE
ENSG00000162377,0.009340973,NONE,-0.124027173,NONE
ENSG00000171502,0.026331793,NONE,-0.472729695,DOWN
ENSG00000157184,-0.177725341,NONE,0.130629067,NONE
ENSG00000116791,0.473987036,UP,0.298201007,UP
ENSG00000117151,-0.331910935,Down,-0.000926258,NONE
ENSG00000116761,-0.223990508,NONE,-0.041683169,NONE
ENSG00000215883,0.166290497,NONE,-0.108846642,NONE
ENSG00000134716,0.224900416,NONE,0.291120923,UP
ENSG00000186377,-0.360824221,Down,-0.413442268,DOWN
ENSG00000186160,NA,NA,NA,NA
ENSG00000142871,0.785946664,UP,0.391477811,NONE
ENSG00000173406,-0.030747677,NONE,-0.337773412,DOWN
ENSG00000226759,NA,NA,NA,NA
ENSG00000153904,0.011269916,NONE,0.284612868,UP
ENSG00000024526,NA,NA,NA,NA
ENSG00000116133,0.283871657,UP,0.061205776,NONE
ENSG00000162595,-0.6383649,Down,-0.056395884,NONE
ENSG00000116652,0.276350895,NONE,-0.167906514,NONE
ENSG00000181227,NA,NA,NA,NA
ENSG00000162616,0.447164378,UP,0.226661926,NONE
ENSG00000116675,0.280803756,UP,-0.267315454,DOWN
ENSG00000067334,0.188560817,NONE,0.041866613,NONE
ENSG00000116641,0.182618126,NONE,0.472551019,UP
ENSG00000117505,0.182315894,NONE,-0.021392831,NONE
ENSG00000121310,-0.378935781,Down,-0.051838082,NONE
ENSG00000203965,0.115351998,NONE,-0.035417517,NONE
ENSG00000162374,0.012265946,NONE,-0.347470883,DOWN
ENSG00000172031,-0.126682883,NONE,-0.149963364,NONE
ENSG00000085832,-0.058571677,NONE,-0.078110404,NONE
ENSG00000178965,0.01997696,NONE,-0.439885354,DOWN
ENSG00000067208,-0.023798671,NONE,-0.075334655,NONE
ENSG00000117525,0.026575647,NONE,0.380077099,NONE
ENSG00000185104,-0.21533126,NONE,-0.157777043,NONE
ENSG00000162391,NA,NA,NA,NA
ENSG00000154511,0.059997136,NONE,0.029147328,NONE
ENSG00000172456,0.046869055,NONE,-0.345037631,DOWN
ENSG00000137942,0.19826098,NONE,0.336280298,UP
ENSG00000254685,0.175654267,NONE,0.239474955,NONE
ENSG00000259030,NA,NA,NA,NA
ENSG00000162613,0.365756479,UP,0.161760731,NONE
ENSG00000187889,0.057269708,NONE,-0.107207679,NONE
ENSG00000116717,0.470377423,UP,0.219413536,NONE
ENSG00000117228,0.320920892,NONE,0.596168294,UP
ENSG00000162645,0.163999836,NONE,0.574780295,UP
ENSG00000117226,0.283835473,NONE,0.673609759,UP
ENSG00000162654,0.225862872,NONE,0.396630867,UP
ENSG00000023909,-0.05920914,NONE,0.18125535,NONE
ENSG00000233994,NA,NA,NA,NA
ENSG00000162676,NA,NA,NA,NA
ENSG00000137960,NA,NA,NA,NA
ENSG00000174332,-0.178296824,NONE,0.189047037,NONE
ENSG00000174842,-0.389216513,Down,-0.30177356,DOWN
ENSG00000172380,0.277811769,UP,0.8984353,UP
ENSG00000232284,NA,NA,NA,NA
ENSG00000174021,0.03010127,NONE,0.517051237,UP
ENSG00000116157,-0.145228001,NONE,0.234621973,NONE
ENSG00000137947,0.119509644,NONE,0.00083274,NONE
ENSG00000162669,-0.421335156,Down,-0.121258103,NONE
ENSG00000197568,-0.090145159,NONE,0.142401217,NONE
ENSG00000134709,0.204429011,NONE,-0.351559923,DOWN
ENSG00000153936,0.003091296,NONE,0.237116525,NONE
ENSG00000081870,-0.25083785,NONE,-0.203986471,NONE
ENSG00000137965,0.195093288,NONE,0.491198071,UP
ENSG00000137959,0.090828777,NONE,0.213505812,NONE
ENSG00000081985,0.250973208,NONE,-0.379314834,NONE
ENSG00000142856,-0.10935125,NONE,-0.188103122,NONE
ENSG00000162434,0.346741813,UP,0.230474468,NONE
ENSG00000177606,0.155636092,NONE,0.060646339,NONE
ENSG00000132854,NA,NA,NA,NA
ENSG00000198841,0.088513546,NONE,-0.112337593,NONE
ENSG00000137944,-0.268705153,Down,-0.201652901,NONE
ENSG00000116678,0.23003276,NONE,0.343303394,UP
ENSG00000213625,-0.078229465,NONE,0.300291242,UP
ENSG00000267272,-0.196265166,NONE,-0.58601105,DOWN
ENSG00000226891,-1.138082597,Down,-0.777072869,DOWN
ENSG00000233008,NA,NA,NA,NA
ENSG00000226476,-0.327234577,Down,0.051053991,NONE
ENSG00000143013,0.126851294,NONE,-0.025085218,NONE
ENSG00000171517,-0.117073135,NONE,0.62160699,UP
ENSG00000157193,0.123140753,NONE,0.032848873,NONE
ENSG00000066557,-0.191670493,NONE,-0.151342408,NONE
ENSG00000116212,0.102458668,NONE,0.275405355,UP
ENSG00000162621,NA,NA,NA,NA
ENSG00000033122,-0.306891362,Down,-0.248112059,NONE
ENSG00000197147,-0.235995412,NONE,-0.362176142,DOWN
ENSG00000171488,0.118473885,NONE,0.123519611,NONE
ENSG00000231999,-0.258919746,NONE,-0.292374353,DOWN
ENSG00000171492,-0.101918103,NONE,-0.008584278,NONE
ENSG00000162385,-0.153076747,NONE,0.018995908,NONE
ENSG00000153898,NA,NA,NA,NA
ENSG00000055732,NA,NA,NA,NA
ENSG00000198160,-0.054179923,NONE,0.038061391,NONE
ENSG00000180488,-0.045578487,NONE,-0.275620387,DOWN
ENSG00000184313,-0.718821091,Down,-0.36817783,DOWN
ENSG00000116221,-0.053687405,NONE,-0.093010884,NONE
ENSG00000057468,0.146803565,NONE,0.137901053,NONE
ENSG00000143033,-0.185556237,NONE,-0.294688556,DOWN
ENSG00000162601,-0.038128748,NONE,-0.235689216,NONE
ENSG00000058804,0.148346669,NONE,0.012124278,NONE
ENSG00000172260,0.001475556,NONE,-0.45773009,DOWN
ENSG00000162614,0.071966771,NONE,0.254315684,NONE
ENSG00000162599,-0.124166384,NONE,0.286267982,UP
ENSG00000237853,NA,NA,NA,NA
ENSG00000078618,-0.150984599,NONE,-0.030150812,NONE
ENSG00000235613,NA,NA,NA,NA
ENSG00000122417,-0.252188489,NONE,-0.220604258,NONE
ENSG00000162600,-0.127069561,NONE,0.10919572,NONE
ENSG00000085840,0.228083246,NONE,-0.046569564,NONE
ENSG00000117859,-0.356533558,Down,-0.066657377,NONE
ENSG00000162396,0.010886864,NONE,0.113050658,NONE
ENSG00000132849,-0.169393288,NONE,-0.015043396,NONE
ENSG00000169174,0.073424384,NONE,0.19152808,NONE
ENSG00000184588,0.00288352,NONE,0.366036679,UP
ENSG00000079739,0.065409625,NONE,0.327051021,UP
ENSG00000230585,NA,NA,NA,NA
ENSG00000142892,0.031777739,NONE,0.085316121,NONE
ENSG00000229359,NA,NA,NA,NA
ENSG00000065243,0.054999217,NONE,0.284675883,UP
ENSG00000237505,NA,NA,NA,NA
ENSG00000162407,0.188518435,NONE,0.677580474,UP
ENSG00000174348,0.275394663,UP,0.553598459,UP
ENSG00000162409,-0.056688836,NONE,-0.259749549,NONE
ENSG00000142875,0.182024791,NONE,-0.157808674,NONE
ENSG00000134748,0.116753127,NONE,0.082640226,NONE
ENSG00000050628,0.094442106,NONE,-0.22638296,NONE
ENSG00000122420,NA,NA,NA,NA
ENSG00000169213,-0.297403674,NONE,-0.807907116,DOWN
ENSG00000137955,-0.257181978,NONE,-0.194610512,NONE
ENSG00000162437,0.012332734,NONE,0.395833096,UP
ENSG00000213516,0.040435798,NONE,0.020778827,NONE
ENSG00000240692,NA,NA,NA,NA
ENSG00000123091,-0.000191979,NONE,-0.064618473,NONE
ENSG00000185483,-0.398811819,Down,0.022251648,NONE
ENSG00000122484,0.16005984,NONE,-0.167678775,NONE
ENSG00000117133,0.039000917,NONE,0.199608059,NONE
ENSG00000122406,-0.04973244,NONE,-0.014465059,NONE
ENSG00000203943,-0.25584965,NONE,-0.498598285,DOWN
ENSG00000116171,-0.10326665,NONE,0.096572676,NONE
ENSG00000183291,0.081286153,NONE,0.22038647,NONE
ENSG00000142864,0.065337733,NONE,0.098076182,NONE
ENSG00000118473,0.021132026,NONE,-0.327723553,DOWN
ENSG00000270615,NA,NA,NA,NA
ENSG00000097033,-0.060648906,NONE,0.316888388,UP
ENSG00000162383,0.285965106,NONE,0.644242558,NONE
ENSG00000185031,NA,NA,NA,NA
ENSG00000116704,-0.037220816,NONE,0.062504808,NONE
ENSG00000137968,-0.216388442,NONE,-0.431808821,DOWN
ENSG00000117834,NA,NA,NA,NA
ENSG00000122432,NA,NA,NA,NA
ENSG00000132122,-0.31105752,Down,0.031965278,NONE
ENSG00000116754,0.024707197,NONE,0.007872151,NONE
ENSG00000157216,0.0821539,NONE,-0.091625216,NONE
ENSG00000198711,0.250990359,NONE,-0.045386833,NONE
ENSG00000117155,0.035534754,NONE,-0.129394839,NONE
ENSG00000184005,0.329605339,UP,0.608218278,UP
ENSG00000117069,-0.284493306,NONE,-0.742274305,DOWN
ENSG00000123473,0.000687993,NONE,-0.037723507,NONE
ENSG00000097096,0.249595691,NONE,0.400004085,UP
ENSG00000162367,0.334887305,UP,0.33885297,UP
ENSG00000116205,-0.111335255,NONE,-0.050456815,NONE
ENSG00000152760,-0.186655519,NONE,-0.211521246,NONE
ENSG00000069702,0.421907238,UP,0.846636585,UP
ENSG00000162604,-0.12567251,NONE,-0.120250458,NONE
ENSG00000117500,0.480010926,UP,0.562389092,UP
ENSG00000116209,-0.050575847,NONE,-0.011976494,NONE
ENSG00000143001,-0.135574656,NONE,-0.191320781,NONE
ENSG00000116783,-0.778634358,Down,-0.733370026,DOWN
ENSG00000269113,0.229634316,NONE,0.552446342,UP
ENSG00000006555,NA,NA,NA,NA
ENSG00000085831,0.032635111,NONE,-0.315042815,DOWN
ENSG00000243725,-0.337383115,Down,-0.052167004,NONE
ENSG00000137941,-0.28666619,Down,-0.058843285,NONE
ENSG00000233061,NA,NA,NA,NA
ENSG00000117862,-0.033898072,NONE,0.058031194,NONE
ENSG00000162623,0.174996546,NONE,0.113993586,NONE
ENSG00000177414,NA,NA,NA,NA
ENSG00000162607,0.253463824,NONE,0.15288068,NONE
ENSG00000162402,-0.057453197,NONE,0.177188721,NONE
ENSG00000077254,-0.198927059,NONE,-0.158720322,NONE
ENSG00000162643,NA,NA,NA,NA
ENSG00000152763,-0.355368651,Down,0.008267023,NONE
ENSG00000116729,0.490613815,UP,0.803223832,UP
ENSG00000058799,0.113594744,NONE,0.21082201,NONE
ENSG00000157077,0.367665584,UP,-0.051579662,NONE
ENSG00000162664,-0.179834739,NONE,-0.058621277,NONE
ENSG00000122482,0.226897926,NONE,0.272730434,UP
ENSG00000215887,NA,NA,NA,NA
ENSG00000117174,-0.098068065,NONE,0.07484353,NONE
ENSG00000132485,-0.045294369,NONE,-0.076142684,NONE
ENSG00000229956,NA,NA,NA,NA
ENSG00000162378,0.200270193,NONE,-0.157788727,NONE
ENSG00000162836,-0.015173638,NONE,0.038440204,NONE
ENSG00000143382,-0.002689801,NONE,0.01811507,NONE
ENSG00000282608,0.188477166,NONE,0.477755431,UP
ENSG00000162688,-0.116214748,NONE,-0.111355637,NONE
ENSG00000168710,0.057898825,NONE,0.344506727,UP
ENSG00000172339,-0.223455683,NONE,-0.217481042,NONE
ENSG00000181754,-0.02243992,NONE,-0.192904587,NONE
ENSG00000116337,0.31935439,UP,0.023200888,NONE
ENSG00000240038,-0.721153028,Down,-0.284893152,DOWN
ENSG00000272031,-0.20170721,NONE,-0.32120187,DOWN
ENSG00000198483,-0.186292218,NONE,0.179457461,NONE
ENSG00000143401,-0.073334468,NONE,-0.035777644,NONE
ENSG00000134262,-0.391958018,Down,-0.319647696,DOWN
ENSG00000226167,0.059488978,NONE,-0.198501586,NONE
ENSG00000117362,-0.094175433,NONE,0.063079737,NONE
ENSG00000163399,0.134792634,NONE,-0.245781967,NONE
ENSG00000203865,0.089276552,NONE,-0.048879176,NONE
ENSG00000116459,-0.01453924,NONE,-0.023776815,NONE
ENSG00000162650,0.045217151,NONE,-0.134665189,NONE
ENSG00000116752,0.028431013,NONE,-0.151029887,NONE
ENSG00000188761,-0.317218571,Down,-0.285138451,DOWN
ENSG00000116128,-0.123826459,NONE,0.018267543,NONE
ENSG00000178096,-0.178465993,NONE,0.062627392,NONE
ENSG00000143110,-0.26413554,NONE,0.113256742,NONE
ENSG00000179902,0.091754129,NONE,0.101545176,NONE
ENSG00000118292,-0.037052062,NONE,0.347334868,UP
ENSG00000118298,0.102152183,NONE,-0.426711346,DOWN
ENSG00000116489,-0.04643012,NONE,0.075543354,NONE
ENSG00000118729,-0.041615433,NONE,0.120192764,NONE
ENSG00000226015,NA,NA,NA,NA
ENSG00000134256,NA,NA,NA,NA
ENSG00000117281,0.433657697,UP,0.339847203,UP
ENSG00000116824,NA,NA,NA,NA
ENSG00000143119,0.432921284,UP,0.358893308,NONE
ENSG00000116815,0.271457366,UP,0.552560178,UP
ENSG00000079335,0.182547135,NONE,0.689323198,UP
ENSG00000143126,0.072374097,NONE,0.038778989,NONE
ENSG00000134255,0.325120471,UP,0.210133523,NONE
ENSG00000131778,-0.276669877,Down,-0.143464829,NONE
ENSG00000064886,-0.244446684,NONE,0.982348326,UP
ENSG00000159208,-0.253000864,NONE,-0.039587181,NONE
ENSG00000121940,0.048208297,NONE,0.089440593,NONE
ENSG00000117519,0.26673851,UP,0.630819314,UP
ENSG00000060718,0.092577747,NONE,0.216146626,NONE
ENSG00000009307,0.011147098,NONE,0.056322401,NONE
ENSG00000184371,0.222192054,NONE,0.741674872,UP
ENSG00000143079,0.180410577,NONE,0.0971882,NONE
ENSG00000174151,0.122846717,NONE,-0.056876957,NONE
ENSG00000137992,-0.077464158,NONE,-0.015161364,NONE
ENSG00000118655,0.143556389,NONE,0.191336673,NONE
ENSG00000064703,-0.154865501,NONE,0.039558225,NONE
ENSG00000175984,-0.28748513,Down,-0.203797176,NONE
ENSG00000162777,0.378236213,NONE,0.476141288,UP
ENSG00000162699,NA,NA,NA,NA
ENSG00000117543,-0.099109005,NONE,-0.016269741,NONE
ENSG00000188641,0.236586666,NONE,0.156888882,NONE
ENSG00000235777,NA,NA,NA,NA
ENSG00000156171,-0.207946143,NONE,0.055211326,NONE
ENSG00000143369,0.242215942,NONE,-0.161823511,NONE
ENSG00000228502,-0.005653538,NONE,-0.108689525,NONE
ENSG00000231752,-0.123271686,NONE,-0.517274824,DOWN
ENSG00000143420,0.042420472,NONE,-0.213826347,NONE
ENSG00000162694,0.018360135,NONE,-0.100682416,NONE
ENSG00000162636,0.248888799,NONE,-0.389502388,DOWN
ENSG00000184599,0.163951164,NONE,0.126145826,NONE
ENSG00000150337,0.34112147,NONE,0.12439621,NONE
ENSG00000198019,0.067929345,NONE,-0.154912642,NONE
ENSG00000131781,0.060098122,NONE,-0.060740494,NONE
ENSG00000239873,NA,NA,NA,NA
ENSG00000240244,NA,NA,NA,NA
ENSG00000196505,-0.00317135,NONE,0.12272693,NONE
ENSG00000265107,0.684088013,UP,0.964111547,UP
ENSG00000065135,0.032458615,NONE,0.194499083,NONE
ENSG00000134183,NA,NA,NA,NA
ENSG00000211451,0.043611542,NONE,-0.282708297,DOWN
ENSG00000143457,0.198842606,NONE,0.174125879,NONE
ENSG00000156097,0.060978413,NONE,-0.500872246,DOWN
ENSG00000181656,0.086765716,NONE,-0.400332156,DOWN
ENSG00000117262,-0.306182412,Down,-0.189011727,NONE
ENSG00000188092,-0.369901989,Down,-0.214884383,NONE
ENSG00000121957,0.079329928,NONE,0.198007704,NONE
ENSG00000134184,-0.20508474,NONE,-0.561281621,NONE
ENSG00000213366,-0.19824282,NONE,0.141818558,NONE
ENSG00000134202,0.187743053,NONE,0.387469666,UP
ENSG00000168765,-0.023904233,NONE,-0.034358276,NONE
ENSG00000134201,-0.244947434,NONE,0.118165164,NONE
ENSG00000162639,0.061311585,NONE,-0.14655015,NONE
ENSG00000163349,0.213970923,NONE,0.201148844,NONE
ENSG00000272196,NA,NA,NA,NA
ENSG00000184270,NA,NA,NA,NA
ENSG00000184260,NA,NA,NA,NA
ENSG00000223345,-0.151045442,NONE,-0.07374918,NONE
ENSG00000184678,0.397879924,UP,0.165492774,NONE
ENSG00000203814,0.50685925,UP,-0.015463663,NONE
ENSG00000270882,NA,NA,NA,NA
ENSG00000270276,NA,NA,NA,NA
ENSG00000203855,NA,NA,NA,NA
ENSG00000198857,0.366087988,UP,0.08315074,NONE
ENSG00000276975,-0.087725115,NONE,-0.270879242,DOWN
ENSG00000143061,-0.1958531,NONE,-0.512459149,DOWN
ENSG00000143127,0.583855579,UP,0.857801162,UP
ENSG00000143105,NA,NA,NA,NA
ENSG00000177301,0.453684323,UP,-0.092522503,NONE
ENSG00000177272,0.798298165,UP,-0.454237003,NONE
ENSG00000116396,-0.117890748,NONE,-0.070659852,NONE
ENSG00000171385,0.253415272,NONE,-0.00756006,NONE
ENSG00000237556,NA,NA,NA,NA
ENSG00000116299,-0.027780432,NONE,-0.389777681,DOWN
ENSG00000215867,NA,NA,NA,NA
ENSG00000134248,-0.089627644,NONE,-0.015017714,NONE
ENSG00000224699,-0.192606087,NONE,-0.469074428,DOWN
ENSG00000260941,-0.496731641,Down,-0.115157364,NONE
ENSG00000226067,-0.312560137,Down,-0.107134281,NONE
ENSG00000278811,NA,NA,NA,NA
ENSG00000277147,-0.129604952,NONE,-0.173434564,NONE
ENSG00000274020,-0.232742745,NONE,0.106184086,NONE
ENSG00000233396,-0.098646556,NONE,-0.49120857,DOWN
ENSG00000231437,-0.044680444,NONE,-0.089414543,NONE
ENSG00000271601,0.003340895,NONE,0.329467031,UP
ENSG00000121931,-0.150338047,NONE,-0.104389431,NONE
ENSG00000198799,-0.11297937,NONE,-0.027585893,NONE
ENSG00000122477,-0.202783464,NONE,-0.32763404,DOWN
ENSG00000173212,NA,NA,NA,NA
ENSG00000081026,0.023300689,NONE,-0.11469263,NONE
ENSG00000198162,0.005142851,NONE,0.004870948,NONE
ENSG00000143384,0.095856766,NONE,0.407852464,UP
